"id","UniqueID","Gene.Name","Protein.ID","GeneType"
585,"AKR1C1","AKR1C1","","protein_coding"
586,"AKR1C2","AKR1C2","","protein_coding"
587,"AKR1C3","AKR1C3","","protein_coding"
588,"AKR1C4","AKR1C4","","protein_coding"
589,"AKR1C6P","AKR1C6P","","protein_coding"
590,"AKR1C8P","AKR1C8P","","protein_coding"
591,"AKR1D1","AKR1D1","","protein_coding"
592,"AKR1E2","AKR1E2","","protein_coding"
593,"AKR7A2","AKR7A2","","protein_coding"
594,"AKR7A2P1","AKR7A2P1","","protein_coding"
595,"AKR7A3","AKR7A3","","protein_coding"
596,"AKR7L","AKR7L","","protein_coding"
597,"AKT1","AKT1","","protein_coding"
598,"AKT1S1","AKT1S1","","protein_coding"
599,"AKT2","AKT2","","protein_coding"
600,"AKT3","AKT3","","protein_coding"
601,"AKTIP","AKTIP","","protein_coding"
602,"ALAD","ALAD","","protein_coding"
603,"ALAS1","ALAS1","","protein_coding"
604,"ALAS2","ALAS2","","protein_coding"
605,"ALB","ALB","","protein_coding"
606,"ALCAM","ALCAM","","protein_coding"
607,"ALDH16A1","ALDH16A1","","protein_coding"
608,"ALDH18A1","ALDH18A1","","protein_coding"
609,"ALDH1A1","ALDH1A1","","protein_coding"
610,"ALDH1A2","ALDH1A2","","protein_coding"
611,"ALDH1A3","ALDH1A3","","protein_coding"
612,"ALDH1B1","ALDH1B1","","protein_coding"
613,"ALDH1L1","ALDH1L1","","protein_coding"
614,"ALDH1L1-AS1","ALDH1L1-AS1","","protein_coding"
615,"ALDH1L1-AS2","ALDH1L1-AS2","","protein_coding"
616,"ALDH1L2","ALDH1L2","","protein_coding"
617,"ALDH2","ALDH2","","protein_coding"
618,"ALDH3A1","ALDH3A1","","protein_coding"
619,"ALDH3A2","ALDH3A2","","protein_coding"
620,"ALDH3B1","ALDH3B1","","protein_coding"
621,"ALDH3B2","ALDH3B2","","protein_coding"
622,"ALDH4A1","ALDH4A1","","protein_coding"
623,"ALDH5A1","ALDH5A1","","protein_coding"
624,"ALDH6A1","ALDH6A1","","protein_coding"
625,"ALDH7A1","ALDH7A1","","protein_coding"
626,"ALDH8A1","ALDH8A1","","protein_coding"
627,"ALDH9A1","ALDH9A1","","protein_coding"
628,"ALDOA","ALDOA","","protein_coding"
629,"ALDOB","ALDOB","","protein_coding"
630,"ALDOC","ALDOC","","protein_coding"
631,"ALG1","ALG1","","protein_coding"
632,"ALG10","ALG10","","protein_coding"
633,"ALG10B","ALG10B","","protein_coding"
634,"ALG11","ALG11","","protein_coding"
635,"ALG12","ALG12","","protein_coding"
636,"ALG13","ALG13","","protein_coding"
637,"ALG14","ALG14","","protein_coding"
638,"ALG1L","ALG1L","","protein_coding"
639,"ALG1L2","ALG1L2","","protein_coding"
640,"ALG1L9P","ALG1L9P","","protein_coding"
641,"ALG2","ALG2","","protein_coding"
642,"ALG3","ALG3","","protein_coding"
643,"ALG5","ALG5","","protein_coding"
644,"ALG6","ALG6","","protein_coding"
645,"ALG8","ALG8","","protein_coding"
646,"ALG9","ALG9","","protein_coding"
647,"ALK","ALK","","protein_coding"
648,"ALKAL1","ALKAL1","","protein_coding"
649,"ALKAL2","ALKAL2","","protein_coding"
650,"ALKBH1","ALKBH1","","protein_coding"
651,"ALKBH2","ALKBH2","","protein_coding"
652,"ALKBH3","ALKBH3","","protein_coding"
653,"ALKBH3-AS1","ALKBH3-AS1","","protein_coding"
654,"ALKBH4","ALKBH4","","protein_coding"
655,"ALKBH5","ALKBH5","","protein_coding"
656,"ALKBH6","ALKBH6","","protein_coding"
657,"ALKBH7","ALKBH7","","protein_coding"
658,"ALKBH8","ALKBH8","","protein_coding"
659,"ALLC","ALLC","","protein_coding"
660,"ALMS1","ALMS1","","protein_coding"
661,"ALMS1-IT1","ALMS1-IT1","","protein_coding"
662,"ALMS1P1","ALMS1P1","","protein_coding"
663,"ALOX12","ALOX12","","protein_coding"
664,"ALOX12-AS1","ALOX12-AS1","","protein_coding"
665,"ALOX12B","ALOX12B","","protein_coding"
666,"ALOX12P2","ALOX12P2","","protein_coding"
667,"ALOX15","ALOX15","","protein_coding"
668,"ALOX15B","ALOX15B","","protein_coding"
669,"ALOX15P1","ALOX15P1","","protein_coding"
670,"ALOX5","ALOX5","","protein_coding"
671,"ALOX5AP","ALOX5AP","","protein_coding"
672,"ALOXE3","ALOXE3","","protein_coding"
673,"ALPI","ALPI","","protein_coding"
674,"ALPK1","ALPK1","","protein_coding"
675,"ALPK2","ALPK2","","protein_coding"
676,"ALPK3","ALPK3","","protein_coding"
677,"ALPL","ALPL","","protein_coding"
678,"ALPP","ALPP","","protein_coding"
679,"ALPPL2","ALPPL2","","protein_coding"
680,"ALS2","ALS2","","protein_coding"
681,"ALS2CL","ALS2CL","","protein_coding"
682,"ALS2CR12","ALS2CR12","","protein_coding"
683,"ALX1","ALX1","","protein_coding"
684,"ALX3","ALX3","","protein_coding"
685,"ALX4","ALX4","","protein_coding"
686,"ALYREF","ALYREF","","protein_coding"
687,"AMACR","AMACR","","protein_coding"
688,"AMBN","AMBN","","protein_coding"
689,"AMBP","AMBP","","protein_coding"
690,"AMBRA1","AMBRA1","","protein_coding"
691,"AMD1","AMD1","","protein_coding"
692,"AMDHD1","AMDHD1","","protein_coding"
693,"AMDHD2","AMDHD2","","protein_coding"
694,"AMELX","AMELX","","protein_coding"
695,"AMELY","AMELY","","protein_coding"
696,"AMER1","AMER1","","protein_coding"
697,"AMER2","AMER2","","protein_coding"
698,"AMER3","AMER3","","protein_coding"
699,"AMFR","AMFR","","protein_coding"
700,"AMH","AMH","","protein_coding"
701,"AMHR2","AMHR2","","protein_coding"
702,"AMIGO1","AMIGO1","","protein_coding"
703,"AMIGO2","AMIGO2","","protein_coding"
704,"AMIGO3","AMIGO3","","protein_coding"
705,"AMMECR1","AMMECR1","","protein_coding"
706,"AMMECR1L","AMMECR1L","","protein_coding"
707,"AMN","AMN","","protein_coding"
708,"AMN1","AMN1","","protein_coding"
709,"AMOT","AMOT","","protein_coding"
710,"AMOTL1","AMOTL1","","protein_coding"
711,"AMOTL2","AMOTL2","","protein_coding"
712,"AMPD1","AMPD1","","protein_coding"
713,"AMPD2","AMPD2","","protein_coding"
714,"AMPD3","AMPD3","","protein_coding"
715,"AMPH","AMPH","","protein_coding"
716,"AMT","AMT","","protein_coding"
717,"AMTN","AMTN","","protein_coding"
718,"AMY1A","AMY1A","","protein_coding"
719,"AMY1B","AMY1B","","protein_coding"
720,"AMY1C","AMY1C","","protein_coding"
721,"AMY2A","AMY2A","","protein_coding"
722,"AMY2B","AMY2B","","protein_coding"
723,"AMZ1","AMZ1","","protein_coding"
724,"AMZ2","AMZ2","","protein_coding"
725,"AMZ2P1","AMZ2P1","","protein_coding"
726,"ANAPC1","ANAPC1","","protein_coding"
727,"ANAPC10","ANAPC10","","protein_coding"
728,"ANAPC11","ANAPC11","","protein_coding"
729,"ANAPC13","ANAPC13","","protein_coding"
730,"ANAPC15","ANAPC15","","protein_coding"
731,"ANAPC16","ANAPC16","","protein_coding"
732,"ANAPC1P1","ANAPC1P1","","protein_coding"
733,"ANAPC2","ANAPC2","","protein_coding"
734,"ANAPC4","ANAPC4","","protein_coding"
735,"ANAPC5","ANAPC5","","protein_coding"
736,"ANAPC7","ANAPC7","","protein_coding"
737,"ANG","ANG","","protein_coding"
738,"ANGEL1","ANGEL1","","protein_coding"
739,"ANGEL2","ANGEL2","","protein_coding"
740,"ANGPT1","ANGPT1","","protein_coding"
741,"ANGPT2","ANGPT2","","protein_coding"
742,"ANGPT4","ANGPT4","","protein_coding"
743,"ANGPTL1","ANGPTL1","","protein_coding"
744,"ANGPTL2","ANGPTL2","","protein_coding"
745,"ANGPTL3","ANGPTL3","","protein_coding"
746,"ANGPTL4","ANGPTL4","","protein_coding"
747,"ANGPTL5","ANGPTL5","","protein_coding"
748,"ANGPTL6","ANGPTL6","","protein_coding"
749,"ANGPTL7","ANGPTL7","","protein_coding"
750,"ANGPTL8","ANGPTL8","","protein_coding"
751,"ANHX","ANHX","","protein_coding"
752,"ANK1","ANK1","","protein_coding"
753,"ANK2","ANK2","","protein_coding"
754,"ANK3","ANK3","","protein_coding"
755,"ANKAR","ANKAR","","protein_coding"
756,"ANKDD1A","ANKDD1A","","protein_coding"
757,"ANKDD1B","ANKDD1B","","protein_coding"
758,"ANKEF1","ANKEF1","","protein_coding"
759,"ANKFN1","ANKFN1","","protein_coding"
760,"ANKFY1","ANKFY1","","protein_coding"
761,"ANKH","ANKH","","protein_coding"
762,"ANKHD1","ANKHD1","","protein_coding"
763,"ANKHD1-EIF4EBP3","ANKHD1-EIF4EBP3","","protein_coding"
764,"ANKIB1","ANKIB1","","protein_coding"
765,"ANKK1","ANKK1","","protein_coding"
766,"ANKLE1","ANKLE1","","protein_coding"
767,"ANKLE2","ANKLE2","","protein_coding"
768,"ANKMY1","ANKMY1","","protein_coding"
769,"ANKMY2","ANKMY2","","protein_coding"
770,"ANKRA2","ANKRA2","","protein_coding"
771,"ANKRD1","ANKRD1","","protein_coding"
772,"ANKRD10","ANKRD10","","protein_coding"
773,"ANKRD11","ANKRD11","","protein_coding"
774,"ANKRD12","ANKRD12","","protein_coding"
775,"ANKRD13A","ANKRD13A","","protein_coding"
776,"ANKRD13B","ANKRD13B","","protein_coding"
777,"ANKRD13C","ANKRD13C","","protein_coding"
778,"ANKRD13D","ANKRD13D","","protein_coding"
779,"ANKRD16","ANKRD16","","protein_coding"
780,"ANKRD17","ANKRD17","","protein_coding"
781,"ANKRD18A","ANKRD18A","","protein_coding"
782,"ANKRD18B","ANKRD18B","","protein_coding"
783,"ANKRD18CP","ANKRD18CP","","protein_coding"
784,"ANKRD18DP","ANKRD18DP","","protein_coding"
785,"ANKRD19P","ANKRD19P","","protein_coding"
786,"ANKRD2","ANKRD2","","protein_coding"
787,"ANKRD20A1","ANKRD20A1","","protein_coding"
788,"ANKRD20A11P","ANKRD20A11P","","protein_coding"
789,"ANKRD20A12P","ANKRD20A12P","","protein_coding"
790,"ANKRD20A19P","ANKRD20A19P","","protein_coding"
791,"ANKRD20A2","ANKRD20A2","","protein_coding"
792,"ANKRD20A3","ANKRD20A3","","protein_coding"
793,"ANKRD20A4","ANKRD20A4","","protein_coding"
794,"ANKRD20A4-ANKRD20A20P","ANKRD20A4-ANKRD20A20P","","protein_coding"
795,"ANKRD20A5P","ANKRD20A5P","","protein_coding"
796,"ANKRD20A8P","ANKRD20A8P","","protein_coding"
797,"ANKRD20A9P","ANKRD20A9P","","protein_coding"
798,"ANKRD22","ANKRD22","","protein_coding"
799,"ANKRD23","ANKRD23","","protein_coding"
800,"ANKRD24","ANKRD24","","protein_coding"
801,"ANKRD26","ANKRD26","","protein_coding"
802,"ANKRD26P1","ANKRD26P1","","protein_coding"
803,"ANKRD26P3","ANKRD26P3","","protein_coding"
804,"ANKRD27","ANKRD27","","protein_coding"
805,"ANKRD28","ANKRD28","","protein_coding"
806,"ANKRD29","ANKRD29","","protein_coding"
807,"ANKRD30A","ANKRD30A","","protein_coding"
808,"ANKRD30B","ANKRD30B","","protein_coding"
809,"ANKRD30BL","ANKRD30BL","","protein_coding"
810,"ANKRD30BP2","ANKRD30BP2","","protein_coding"
811,"ANKRD30BP3","ANKRD30BP3","","protein_coding"
812,"ANKRD31","ANKRD31","","protein_coding"
813,"ANKRD33","ANKRD33","","protein_coding"
814,"ANKRD33B","ANKRD33B","","protein_coding"
815,"ANKRD34A","ANKRD34A","","protein_coding"
816,"ANKRD34B","ANKRD34B","","protein_coding"
817,"ANKRD34C","ANKRD34C","","protein_coding"
818,"ANKRD34C-AS1","ANKRD34C-AS1","","protein_coding"
819,"ANKRD35","ANKRD35","","protein_coding"
820,"ANKRD36","ANKRD36","","protein_coding"
821,"ANKRD36B","ANKRD36B","","protein_coding"
822,"ANKRD36BP1","ANKRD36BP1","","protein_coding"
823,"ANKRD36BP2","ANKRD36BP2","","protein_coding"
824,"ANKRD36C","ANKRD36C","","protein_coding"
825,"ANKRD37","ANKRD37","","protein_coding"
826,"ANKRD39","ANKRD39","","protein_coding"
827,"ANKRD40","ANKRD40","","protein_coding"
828,"ANKRD42","ANKRD42","","protein_coding"
829,"ANKRD44","ANKRD44","","protein_coding"
830,"ANKRD44-IT1","ANKRD44-IT1","","protein_coding"
831,"ANKRD45","ANKRD45","","protein_coding"
832,"ANKRD46","ANKRD46","","protein_coding"
833,"ANKRD49","ANKRD49","","protein_coding"
834,"ANKRD50","ANKRD50","","protein_coding"
835,"ANKRD52","ANKRD52","","protein_coding"
836,"ANKRD53","ANKRD53","","protein_coding"
837,"ANKRD54","ANKRD54","","protein_coding"
838,"ANKRD55","ANKRD55","","protein_coding"
839,"ANKRD6","ANKRD6","","protein_coding"
840,"ANKRD60","ANKRD60","","protein_coding"
841,"ANKRD61","ANKRD61","","protein_coding"
842,"ANKRD62","ANKRD62","","protein_coding"
843,"ANKRD62P1-PARP4P3","ANKRD62P1-PARP4P3","","protein_coding"
844,"ANKRD63","ANKRD63","","protein_coding"
845,"ANKRD65","ANKRD65","","protein_coding"
846,"ANKRD66","ANKRD66","","protein_coding"
847,"ANKRD7","ANKRD7","","protein_coding"
848,"ANKRD9","ANKRD9","","protein_coding"
849,"ANKS1A","ANKS1A","","protein_coding"
850,"ANKS1B","ANKS1B","","protein_coding"
851,"ANKS3","ANKS3","","protein_coding"
852,"ANKS4B","ANKS4B","","protein_coding"
853,"ANKS6","ANKS6","","protein_coding"
854,"ANKUB1","ANKUB1","","protein_coding"
855,"ANKZF1","ANKZF1","","protein_coding"
856,"ANLN","ANLN","","protein_coding"
857,"ANO1","ANO1","","protein_coding"
858,"ANO1-AS2","ANO1-AS2","","protein_coding"
859,"ANO10","ANO10","","protein_coding"
860,"ANO2","ANO2","","protein_coding"
861,"ANO3","ANO3","","protein_coding"
862,"ANO4","ANO4","","protein_coding"
863,"ANO5","ANO5","","protein_coding"
864,"ANO6","ANO6","","protein_coding"
865,"ANO7","ANO7","","protein_coding"
866,"ANO8","ANO8","","protein_coding"
867,"ANO9","ANO9","","protein_coding"
868,"ANOS1","ANOS1","","protein_coding"
869,"ANP32A","ANP32A","","protein_coding"
870,"ANP32A-IT1","ANP32A-IT1","","protein_coding"
871,"ANP32AP1","ANP32AP1","","protein_coding"
872,"ANP32B","ANP32B","","protein_coding"
873,"ANP32C","ANP32C","","protein_coding"
874,"ANP32D","ANP32D","","protein_coding"
875,"ANP32E","ANP32E","","protein_coding"
876,"ANPEP","ANPEP","","protein_coding"
877,"ANTXR1","ANTXR1","","protein_coding"
878,"ANTXR2","ANTXR2","","protein_coding"
879,"ANTXRL","ANTXRL","","protein_coding"
880,"ANTXRLP1","ANTXRLP1","","protein_coding"
881,"ANXA1","ANXA1","","protein_coding"
882,"ANXA10","ANXA10","","protein_coding"
883,"ANXA11","ANXA11","","protein_coding"
884,"ANXA13","ANXA13","","protein_coding"
885,"ANXA2","ANXA2","","protein_coding"
886,"ANXA2P1","ANXA2P1","","protein_coding"
887,"ANXA2P2","ANXA2P2","","protein_coding"
888,"ANXA2P3","ANXA2P3","","protein_coding"
889,"ANXA2R","ANXA2R","","protein_coding"
890,"ANXA3","ANXA3","","protein_coding"
891,"ANXA4","ANXA4","","protein_coding"
892,"ANXA5","ANXA5","","protein_coding"
893,"ANXA6","ANXA6","","protein_coding"
894,"ANXA7","ANXA7","","protein_coding"
895,"ANXA8","ANXA8","","protein_coding"
896,"ANXA8L1","ANXA8L1","","protein_coding"
897,"ANXA9","ANXA9","","protein_coding"
898,"AOAH","AOAH","","protein_coding"
899,"AOAH-IT1","AOAH-IT1","","protein_coding"
900,"AOC1","AOC1","","protein_coding"
901,"AOC2","AOC2","","protein_coding"
902,"AOC3","AOC3","","protein_coding"
903,"AOC4P","AOC4P","","protein_coding"
904,"AOX1","AOX1","","protein_coding"
905,"AOX3P-AOX2P","AOX3P-AOX2P","","protein_coding"
906,"AP1AR","AP1AR","","protein_coding"
907,"AP1B1","AP1B1","","protein_coding"
908,"AP1B1P1","AP1B1P1","","protein_coding"
909,"AP1G1","AP1G1","","protein_coding"
910,"AP1G2","AP1G2","","protein_coding"
911,"AP1M1","AP1M1","","protein_coding"
912,"AP1M2","AP1M2","","protein_coding"
913,"AP1S1","AP1S1","","protein_coding"
914,"AP1S2","AP1S2","","protein_coding"
915,"AP1S3","AP1S3","","protein_coding"
916,"AP2A1","AP2A1","","protein_coding"
917,"AP2A2","AP2A2","","protein_coding"
918,"AP2B1","AP2B1","","protein_coding"
919,"AP2M1","AP2M1","","protein_coding"
920,"AP2S1","AP2S1","","protein_coding"
921,"AP3B1","AP3B1","","protein_coding"
922,"AP3B2","AP3B2","","protein_coding"
923,"AP3D1","AP3D1","","protein_coding"
924,"AP3M1","AP3M1","","protein_coding"
925,"AP3M2","AP3M2","","protein_coding"
926,"AP3S1","AP3S1","","protein_coding"
927,"AP3S2","AP3S2","","protein_coding"
928,"AP4B1","AP4B1","","protein_coding"
929,"AP4B1-AS1","AP4B1-AS1","","protein_coding"
930,"AP4E1","AP4E1","","protein_coding"
931,"AP4M1","AP4M1","","protein_coding"
932,"AP4S1","AP4S1","","protein_coding"
933,"AP5B1","AP5B1","","protein_coding"
934,"AP5M1","AP5M1","","protein_coding"
935,"AP5S1","AP5S1","","protein_coding"
936,"AP5Z1","AP5Z1","","protein_coding"
937,"APAF1","APAF1","","protein_coding"
938,"APBA1","APBA1","","protein_coding"
939,"APBA2","APBA2","","protein_coding"
940,"APBA3","APBA3","","protein_coding"
941,"APBB1","APBB1","","protein_coding"
942,"APBB1IP","APBB1IP","","protein_coding"
943,"APBB2","APBB2","","protein_coding"
944,"APBB3","APBB3","","protein_coding"
945,"APC","APC","","protein_coding"
946,"APC2","APC2","","protein_coding"
947,"APCDD1","APCDD1","","protein_coding"
948,"APCDD1L","APCDD1L","","protein_coding"
949,"APCDD1L-AS1","APCDD1L-AS1","","protein_coding"
950,"APCS","APCS","","protein_coding"
951,"APEH","APEH","","protein_coding"
952,"APELA","APELA","","protein_coding"
953,"APEX1","APEX1","","protein_coding"
954,"APEX2","APEX2","","protein_coding"
955,"APH1A","APH1A","","protein_coding"
956,"APH1B","APH1B","","protein_coding"
957,"API5","API5","","protein_coding"
958,"APIP","APIP","","protein_coding"
959,"APLF","APLF","","protein_coding"
960,"APLN","APLN","","protein_coding"
961,"APLNR","APLNR","","protein_coding"
962,"APLP1","APLP1","","protein_coding"
963,"APLP2","APLP2","","protein_coding"
964,"APMAP","APMAP","","protein_coding"
965,"APOA1","APOA1","","protein_coding"
966,"APOA1-AS","APOA1-AS","","protein_coding"
967,"APOA2","APOA2","","protein_coding"
968,"APOA4","APOA4","","protein_coding"
969,"APOA5","APOA5","","protein_coding"
970,"APOB","APOB","","protein_coding"
971,"APOBEC1","APOBEC1","","protein_coding"
972,"APOBEC2","APOBEC2","","protein_coding"
973,"APOBEC3A","APOBEC3A","","protein_coding"
974,"APOBEC3A_B","APOBEC3A_B","","protein_coding"
975,"APOBEC3B","APOBEC3B","","protein_coding"
976,"APOBEC3B-AS1","APOBEC3B-AS1","","protein_coding"
977,"APOBEC3C","APOBEC3C","","protein_coding"
978,"APOBEC3D","APOBEC3D","","protein_coding"
979,"APOBEC3F","APOBEC3F","","protein_coding"
980,"APOBEC3G","APOBEC3G","","protein_coding"
981,"APOBEC3H","APOBEC3H","","protein_coding"
982,"APOBEC4","APOBEC4","","protein_coding"
983,"APOBR","APOBR","","protein_coding"
984,"APOC1","APOC1","","protein_coding"
985,"APOC1P1","APOC1P1","","protein_coding"
986,"APOC2","APOC2","","protein_coding"
987,"APOC3","APOC3","","protein_coding"
988,"APOC4","APOC4","","protein_coding"
989,"APOC4-APOC2","APOC4-APOC2","","protein_coding"
990,"APOD","APOD","","protein_coding"
991,"APOE","APOE","","protein_coding"
992,"APOF","APOF","","protein_coding"
993,"APOH","APOH","","protein_coding"
994,"APOL1","APOL1","","protein_coding"
995,"APOL2","APOL2","","protein_coding"
996,"APOL3","APOL3","","protein_coding"
997,"APOL4","APOL4","","protein_coding"
998,"APOL5","APOL5","","protein_coding"
999,"APOL6","APOL6","","protein_coding"
1000,"APOLD1","APOLD1","","protein_coding"
1001,"APOM","APOM","","protein_coding"
1002,"APOO","APOO","","protein_coding"
1003,"APOOL","APOOL","","protein_coding"
1004,"APOOP5","APOOP5","","protein_coding"
1005,"APOPT1","APOPT1","","protein_coding"
1006,"APP","APP","","protein_coding"
1007,"APPBP2","APPBP2","","protein_coding"
1008,"APPL1","APPL1","","protein_coding"
1009,"APPL2","APPL2","","protein_coding"
1010,"APRT","APRT","","protein_coding"
1011,"APTR","APTR","","protein_coding"
1012,"APTX","APTX","","protein_coding"
1013,"AQP1","AQP1","","protein_coding"
1014,"AQP10","AQP10","","protein_coding"
1015,"AQP11","AQP11","","protein_coding"
1016,"AQP12A","AQP12A","","protein_coding"
1017,"AQP12B","AQP12B","","protein_coding"
1018,"AQP2","AQP2","","protein_coding"
1019,"AQP3","AQP3","","protein_coding"
1020,"AQP4","AQP4","","protein_coding"
1021,"AQP4-AS1","AQP4-AS1","","protein_coding"
1022,"AQP5","AQP5","","protein_coding"
1023,"AQP6","AQP6","","protein_coding"
1024,"AQP7","AQP7","","protein_coding"
1025,"AQP7P1","AQP7P1","","protein_coding"
1026,"AQP7P3","AQP7P3","","protein_coding"
1027,"AQP8","AQP8","","protein_coding"
1028,"AQP9","AQP9","","protein_coding"
1029,"AQR","AQR","","protein_coding"
1030,"AR","AR","","protein_coding"
1031,"ARAF","ARAF","","protein_coding"
1032,"ARAP1","ARAP1","","protein_coding"
1033,"ARAP1-AS2","ARAP1-AS2","","protein_coding"
1034,"ARAP2","ARAP2","","protein_coding"
1035,"ARAP3","ARAP3","","protein_coding"
1036,"ARC","ARC","","protein_coding"
1037,"ARCN1","ARCN1","","protein_coding"
1038,"AREG","AREG","","protein_coding"
1039,"AREL1","AREL1","","protein_coding"
1040,"ARF1","ARF1","","protein_coding"
1041,"ARF3","ARF3","","protein_coding"
1042,"ARF4","ARF4","","protein_coding"
1043,"ARF4-AS1","ARF4-AS1","","protein_coding"
1044,"ARF5","ARF5","","protein_coding"
1045,"ARF6","ARF6","","protein_coding"
1046,"ARFGAP1","ARFGAP1","","protein_coding"
1047,"ARFGAP2","ARFGAP2","","protein_coding"
1048,"ARFGAP3","ARFGAP3","","protein_coding"
1049,"ARFGEF1","ARFGEF1","","protein_coding"
1050,"ARFGEF2","ARFGEF2","","protein_coding"
1051,"ARFGEF3","ARFGEF3","","protein_coding"
1052,"ARFIP1","ARFIP1","","protein_coding"
1053,"ARFIP2","ARFIP2","","protein_coding"
1054,"ARFRP1","ARFRP1","","protein_coding"
1055,"ARG1","ARG1","","protein_coding"
1056,"ARG2","ARG2","","protein_coding"
1057,"ARGFX","ARGFX","","protein_coding"
1058,"ARGFXP2","ARGFXP2","","protein_coding"
1059,"ARGLU1","ARGLU1","","protein_coding"
1060,"ARHGAP1","ARHGAP1","","protein_coding"
1061,"ARHGAP10","ARHGAP10","","protein_coding"
1062,"ARHGAP11A","ARHGAP11A","","protein_coding"
1063,"ARHGAP11B","ARHGAP11B","","protein_coding"
1064,"ARHGAP12","ARHGAP12","","protein_coding"
1065,"ARHGAP15","ARHGAP15","","protein_coding"
1066,"ARHGAP17","ARHGAP17","","protein_coding"
1067,"ARHGAP18","ARHGAP18","","protein_coding"
1068,"ARHGAP19","ARHGAP19","","protein_coding"
1069,"ARHGAP19-SLIT1","ARHGAP19-SLIT1","","protein_coding"
1070,"ARHGAP20","ARHGAP20","","protein_coding"
1071,"ARHGAP21","ARHGAP21","","protein_coding"
1072,"ARHGAP22","ARHGAP22","","protein_coding"
1073,"ARHGAP22-IT1","ARHGAP22-IT1","","protein_coding"
1074,"ARHGAP23","ARHGAP23","","protein_coding"
1075,"ARHGAP24","ARHGAP24","","protein_coding"
1076,"ARHGAP25","ARHGAP25","","protein_coding"
1077,"ARHGAP26","ARHGAP26","","protein_coding"
1078,"ARHGAP26-AS1","ARHGAP26-AS1","","protein_coding"
1079,"ARHGAP26-IT1","ARHGAP26-IT1","","protein_coding"
1080,"ARHGAP27","ARHGAP27","","protein_coding"
