"","PS.rep1","PS.rep2","PS.rep3","RS.rep1","RS.rep2","RS.rep3"
"CDC42BPA",4.90265251242821,5.74207866727349,5.6934228362948,5.70511810883044,5.85045825760719,5.7054399691173
"CDC42BPB",4.50150283889813,4.82916964882818,4.82456421208983,4.51675900247186,4.39539874926356,4.90152341678259
"CDC42BPG",1.54837250349152,2.28343585478363,1.81163954062182,1.10968817947661,1.3168350583529,1.23456876329284
"CDC42EP1",2.33901477914326,1.14158320006921,0.263719523275702,3.73499135850629,1.71853041021446,2.01306557580282
"CDC42EP2",0.298273545582,0.548773953942491,0.480337513537747,1.16579619719786,1.08657998126414,1.20066128241026
"CDC42EP3",6.15006937345544,6.15697555656015,5.34790832894094,4.87214167122852,5.04372573444251,4.34426252578589
"CDC42EP4",1.20621810388992,1.93273019078418,1.34972760447271,2.05905756990196,1.52745073235049,1.68987165147616
"CDC42EP5",0.985838476807535,1.26801511865652,1.40036304685839,2.46297629027715,2.42057132985453,1.63370089123192
"CDC42P3",0.194148844549082,0.858529314023726,0.407766056015713,0.258776988767075,0.675554009706467,0.502882519225403
"CDC42SE1",4.77986955830264,3.29032708059833,3.1413673907597,4.32240410571339,3.14686046900847,3.39051214039858
"CDC42SE2",5.98485225598236,5.12995680426314,4.73930807086039,5.37705890276511,4.46528493958944,4.26407847904394
"CDC45",5.30473465681262,4.88920191647886,5.19940183869338,7.62828483883756,7.02230211341988,6.69790000537994
"CDC5L",3.96507314930779,4.32458741476888,4.65353013522681,4.71693603803729,4.87874986022214,4.89463347452436
"CDC6",2.68539973721292,3.23282343450578,2.90824609196343,4.63615476193614,4.72502672018575,4.76082238764937
"CDC7",4.40816544889435,4.83107157908634,4.71870655609099,4.89723752081676,5.2649084849974,4.68141834205789
"CDC73",4.31344177795034,4.64369459888089,4.52897131749837,4.10335495774573,4.45620818721831,4.48722906980423
"CDCA2",7.24878860230504,6.85190829116994,6.72871779963685,7.26929371345634,6.89017974994614,5.94074371311434
"CDCA3",6.71351181000925,6.35851934155047,5.27200900099657,5.9842224782272,5.28620173123554,4.73041933157967
"CDCA4",3.06897685652941,2.96914312067609,3.49802231631704,3.09646933520315,2.98726264755245,3.67791410171251
"CDCA5",6.54163253994006,5.77293078406164,5.46065083639332,5.00469913127432,4.33553327715395,4.30881226571464
"CDCA7",2.40984003660091,2.9415721060176,2.47868194301071,2.92924562408273,2.98934794680901,3.42620033525276
"CDCA7L",3.2118049904914,3.84588943400713,4.52023364861234,4.6432426253903,4.51753585885556,5.0635588542841
"CDCA8",6.15983098110793,6.40742753546681,6.08459178130559,4.06984907485515,4.89507718262031,4.47030257894582
"CDCP1",0.937332338250971,1.33964480499772,1.92551337625705,2.14022473121722,2.18117858052872,1.8958842359515
"CDCP2",0,0,0,0.148030795539367,0,0.102297866091532
"CDH1",0.640322275631878,1.84884744511435,1.40678983471247,0.899012399834484,1.43504934324519,1.66900907197139
"CDH10",0.490920236722527,0.671218178253016,0.312099368190016,1.85216311915227,1.72977462281732,2.08979303251589
"CDH11",1.10365457086189,1.14106912839749,1.5955036608512,3.12341280874902,2.72098759774197,3.20056241915262
"CDH12",3.58115766958465,4.28988115286587,4.0159654630789,2.82063442466333,3.11032649058693,3.11946574465419
"CDH13",2.35805017620167,1.17511959963004,1.57061205038231,3.57995222754564,3.46446831443281,2.73266211484408
"CDH15",0.768628130093855,0.253224465422191,0.0698730254913478,0.76190307416044,0.850564221064123,0.298566824685351
"CDH16",0,0,0.567077128513172,0.197448999919883,0.174245328831927,0.527010263684332
"CDH17",0.164371427592003,0.675123994124136,0.787205928565242,0.686918203967721,0.716664358561187,1.09199561975836
"CDH18",2.36442115148642,1.66376358938743,2.28798905500169,4.09867150081701,3.15448146004866,3.06616570576838
"CDH18-AS1",5.34201775933738,2.97425763440391,3.37581931874859,4.56465253502233,3.17557889075061,2.20490757084645
"CDH19",0.964191593844433,1.92885805626796,2.32563969881664,0.778545025802805,1.88133571783372,1.98224778804318
"CDH2",4.12511709989157,4.34821046132165,5.27526560654973,6.0569987636311,5.67968867701748,6.33196670635262
"CDH20",0.819463003776383,0.801132161594289,1.28697574764006,1.63754069473162,0.896382686935527,0.783614221161504
"CDH22",0.685590361793545,0.453284727487633,1.05246458602609,1.78639562513789,0.925517174097218,1.26180759357993
"CDH23",2.62206716672065,2.3775960537669,2.22761571239048,4.08566385312382,3.71177857207575,2.94399803764329
"CDH23-AS1",0.786301938427221,0.396949685338148,1.15642250591299,3.14811574889898,1.82037913842313,1.23086701682328
"CDH24",0.922210790721267,0.881784727980896,1.07430676097405,0.965191018828927,0.924530919051175,0.966491009021324
"CDH26",0.787255251229695,1.18832432489532,1.53369126665026,1.09716038974276,1.78424850487498,1.3290397596364
"CDH3",0.816992017093018,0.849519748813732,0.797353372189334,2.33699912984897,1.78390793672949,1.87355337176363
"CDH4",0.530366444420149,0.78705544221926,1.24635943917507,1.31646727101897,1.00848330337837,1.36052722023791
"CDH5",4.25652007886978,2.94084893223345,2.72297743478639,4.65951360572064,3.18065551644503,3.33736286257766
"CDH6",0.536434915103716,1.53206256370834,1.61816346431796,0.635083840734224,1.49193516731312,1.47985655916118
"CDH7",1.68012493154703,1.64877925834175,2.02479624308471,1.08168526014161,1.23991467779816,1.61197118995509
"CDH8",0.109909448082819,0.194364466796686,0.241017643454805,0.299800290281189,0.415961970538659,0.516690936727799
"CDH9",0.217653844710185,0.271773458741283,0.271177037793323,0.0200772865188559,0.287176751731597,0.191395884718125
"CDHR1",0.0205081752040416,0.266892659190845,0.24361668484078,0.356997903328125,0.3322691157837,0.53175902600514
"CDHR2",2.22284473836827,1.5025337767209,1.80993709497449,4.42412260830699,3.58690882555249,3.3824666723775
"CDHR3",0.346515576977474,1.08184407343309,1.5050880802671,0.705623209372871,1.18811159693877,1.46523159214846
"CDHR4",3.1129686325043,3.50337417930011,2.88443772117738,2.35455089464019,2.66702465834054,1.8032353040046
"CDHR5",0.229992681878126,0.587581980916601,0.81209729550503,0.375460615119621,0.52444586910542,0.702616628777194
"CDIP1",2.20385578142062,1.99921135164236,1.07991054270521,3.45962440227523,1.86591089850832,2.37350101096797
"CDIPT",1.88614430178219,2.01380953678734,1.76657692917122,4.09501683970376,3.15974380900703,3.70923548577626
"CDIPT-AS1",5.74764250745544,3.82619151910776,3.91954031042293,7.5088635823403,6.14040648406153,5.77179580333677
"CDK1",7.96229175040877,6.63149535225047,6.83995612431205,6.19468685518817,5.69535633988011,5.42205235705473
"CDK10",3.51013799376774,3.45142363895741,3.511369359811,3.51802422546096,3.51283114928418,3.44676703879368
"CDK11A",4.76816754176819,4.90908120940688,5.34605238703297,3.95038498645079,4.33990208145452,4.46267605063969
"CDK11B",6.45564144634856,6.54875364367649,6.32516007628038,5.87252738697917,5.85797477660106,5.80512113829284
"CDK12",4.91012341669019,5.4005515914039,5.21259657393701,4.9047249283904,5.08969728731503,5.13996016038628
"CDK13",4.70573743246938,5.3015181439002,5.56608144530995,4.9031443467308,5.28164632697791,5.80902078792824
"CDK14",4.12652104887599,4.80726712108772,5.16594244016023,4.42784696610864,4.7753208238903,4.89602185043849
"CDK15",1.2606977531074,1.05692917888354,1.30399111064815,2.49195491494665,2.46259577992668,2.11697817484744
"CDK16",2.94866905620345,2.61737607028571,2.32752296804426,4.68835662746827,2.6030314017615,3.37703487971037
"CDK17",3.49924126321116,3.97398406897128,4.22610310020158,4.05096742905226,3.85471880885028,4.79447825181382
"CDK18",0.331301641062276,0.54276519485835,0,1.14806855320568,1.32906619724761,0.790126433336431
"CDK19",6.45934046366183,4.89218918021512,4.58471301313277,6.01857820720287,4.49982611963451,3.67419418938333
"CDK2",4.88013498260987,2.94682011360954,3.47372847543825,3.48256048961215,3.2249176057129,2.91557252708616
"CDK20",6.34845660107802,5.45410217695737,5.05247110713456,4.97191219325166,4.48372163632645,4.22805289711903
"CDK2AP1",4.72782757467765,4.18270500842972,5.0808567456785,6.12085970172011,5.02333582511137,5.4572150519618
"CDK2AP2",1.23056579386871,1.8983174939206,2.3776013284894,2.37463889751433,2.43217372607677,2.55110991411098
"CDK3",2.71973981692085,2.19284118097094,1.53036544552827,2.5293812010278,1.76082558047327,2.07668222174428
"CDK4",2.87407101031567,2.18761574307297,2.39417935835463,4.48898409135894,2.94324059638833,3.26010396296163
"CDK5",2.35099899139416,1.4587337100733,0.361607801542929,2.10685749496069,2.12053110479684,1.02895806167088
"CDK5R1",4.22670118455169,3.14647764371197,2.91953649681624,4.99449826485603,3.6785339443734,3.15126785300331
"CDK5R2",0.547799231951132,0.594664151607385,0.818332766194352,0.463349375601785,0.421548096307802,0.493596100997315
"CDK5RAP1",4.61341996938345,5.14261483744077,5.37232461193945,3.87528800836429,4.30609662364928,4.30845781135245
"CDK5RAP2",6.55451995367039,6.95287005072564,7.01303117351432,6.11463690112906,6.43803064055366,6.2313880531885
"CDK5RAP3",7.35022786582159,7.08452098665534,6.89449754646215,6.60676007758296,6.53741970361603,6.1495733760488
"CDK6",1.07727581816199,1.40077254015426,2.18561379153762,2.18339440770816,1.96564762641796,2.65856340028011
"CDK7",8.64079956211344,6.67974751519294,6.66172988604509,8.22100711455931,6.96833818950301,6.43175139597233
"CDK8",4.38751281374284,4.71059101188475,4.5198400240402,4.43863418691444,4.39049504152719,4.29474520124102
"CDK9",4.37752637009631,3.71869040805429,3.65333522679113,4.70413051193698,3.75279140071385,4.12244080890467
"CDKAL1",4.16612089355808,5.07370028928815,4.93822932521969,3.74616225387569,4.65100001162499,4.41410846528136
"CDKL1",1.1092589151997,2.56441719275519,2.29774314557596,2.21359613488585,2.88256675567461,2.92057723734241
"CDKL2",6.93716392627004,5.65472480702963,5.65290031408074,6.67413547746549,5.66344880392004,5.11511441723599
"CDKL3",4.85454029642427,5.38119109625945,6.12893466708974,6.97078119573873,7.28860099063862,7.13608287650868
"CDKL4",3.41081110398379,3.24404601804853,3.84947311010023,4.36036849083636,4.0454545423889,4.35229172017114
"CDKL5",2.51323629339431,2.22987151210041,2.59795468398343,4.96889373632735,3.63453832302094,3.58498762623875
"CDKN1A",4.30116703091069,3.27534532578623,2.53491072922883,5.77734185785765,3.69807953711188,3.43137023195963
"CDKN1B",3.86532499069493,3.2770965472025,3.82291365931674,4.97630863995618,3.99731047508807,4.03267392723584
"CDKN1C",1.68971066135953,0.945202403256199,1.54996346902511,3.25619245664232,2.22687470592175,2.85703965293529
"CDKN2A",1.23166710379721,1.54096263407642,1.14559268418299,3.22937780920794,3.65314201214759,3.48857799052763
"CDKN2A-AS1",0.144110342910525,0.458511147931709,1.96508238707886,0.423161840286783,1.29241661285135,2.23693951674538
"CDKN2AIP",4.38540756732253,4.70726469804215,4.75776041189526,5.65634191039746,5.62918610968078,5.29159582297208
"CDKN2AIPNL",3.99726530603491,4.91102520005245,4.57425897250611,3.27269360270199,4.21749441056864,4.05945911469341
"CDKN2B",4.1626865852336,5.02610952470452,4.5554916348595,2.69906517395757,3.5825054235033,3.42744660939522
"CDKN2B-AS1",2.77326994359122,3.94655972876985,4.12458851630406,3.74010975102414,4.72547543842473,4.87836766373507
"CDKN2C",2.25395599615021,1.89649932905595,1.80746208970875,2.87554221498926,2.43261285168012,2.16406796926053
"CDKN2D",5.84296274590028,6.68528184573147,6.63230893615582,4.12655812091289,5.63431968801319,4.70715744440319
"CDKN3",7.98676690022828,9.36209814261574,9.19049955258546,9.19664444167874,10.5145503487628,9.76366751593126
"CDNF",5.54182765379119,4.45239116582951,4.2027233117316,5.98089358154203,5.21942798858516,3.86096279785812
"CDO1",2.46849990675229,1.86934396625269,0.873913179762333,3.31416531310249,2.13312289069204,2.00081769336256
"CDON",1.72859536906748,2.14690933301187,2.56089833625651,2.52459931982709,2.46137925328633,2.98579731805254
"CDPF1",0.778270825453381,0.77503283700881,0.322953774911843,1.54191622057758,1.06491733241183,2.19888699095693
"CDR1",0.170649373069194,1.56780339636753,2.15699842304337,0.580350052761131,2.99424480631905,3.46744904586123
"CDR2",8.85824836641401,7.79555267794562,7.58873711896615,8.13595035633348,7.42022131360722,6.69098970164234
"CDR2L",2.50704868502176,2.92198656755743,2.30815114897461,2.05403575560718,2.05726656598454,2.19975399710215
"CDRT1",5.37061069349059,5.58827089178013,4.802140472288,4.43353236401819,4.92284482245512,4.53012694029675
"CDRT15",2.84882041027193,2.96273631126373,4.35905443987905,4.70778649306887,5.61927037747135,5.91485150324641
"CDRT15L2",3.50444242785421,3.63772615793072,4.23600270771475,5.17620307505552,5.70706089826347,5.82969483214291
"CDRT15P1",0.223070328709909,1.18189764310839,2.23376844401964,1.75457541881699,3.34024464176989,2.61199148491789
"CDRT15P2",1.00399074063567,2.66195249303147,3.83158340399385,2.46966200261989,4.52945866592719,3.92066488449774
"CDRT3",0.335812506784333,0.947279391627169,0.926503514428364,1.10479288191728,1.37360923785975,0.661418526238015
"CDRT4",3.43728234505883,2.49082938152688,3.80182086049612,5.06989116860674,4.5320488450225,4.49335271950324
"CDRT7",0,0,0,0.176287024001854,0,1.02834990246773
"CDRT8",0.424808172596579,0.819826748628125,1.80519338301168,2.24043340401026,2.13068051745939,1.17409317204406
"CDS1",3.32375050989525,3.11357382444567,3.2840269341297,3.5912724946614,3.10003067347023,2.92327661132118
"CDS2",2.08614174627835,2.6599976044033,2.52347162797459,3.29137959288758,2.7951352148866,3.27075915720997
"CDSN",0.0824367765509195,0.146441473687207,0,0.0477583707704262,0,0
"CDT1",1.18702657636129,2.2635903374217,1.97555682082321,1.8072559910057,1.81869107048524,2.3798649021605
"CDV3",4.78926392544555,5.21161882357828,5.7525639617193,6.28479715887193,6.45973445444399,6.26954493928102
"CDX1",0.082736374427587,0.891770679419872,0.367850765867558,0.703978633150579,1.13781825924351,1.37199369644973
"CDX2",0.344965716897432,0,0.189665055185508,0.166753873480648,0,0.245779671153838
"CDX4",0,0.454323314343772,0,0,0.160336798186911,0
"CDY1",1.7455376740605,1.31850774173223,2.08588010069732,3.4030836237973,3.44571478676684,3.14892434556408
"CDY1B",1.74571621448537,1.31408742029116,2.08618931310448,3.40320772243211,3.44571478676684,3.1489877776388
"CDY2A",0.599063514144936,0.374233800214228,0.786368858127069,3.51750247460484,3.43974280315048,2.06141677489206
"CDY2B",0.59912065952178,0.49586295569353,0.786485123723925,3.33766522236553e-05,0,2.06146516393233
"CDYL",1.74779125476378,4.04568619535145,4.56180878721456,3.00362472240024,4.93770502083375,5.42059356093468
"CDYL2",4.34254052325579,4.23653853897804,4.31880850322584,3.48803934505209,3.78928062134827,3.98464403138711
"CEACAM1",1.65240746320961,2.35698128895713,1.8358258708239,1.8120232385177,1.65989492806388,1.50154370105888
"CEACAM16",0,1.04872444273616,0,0,0.839890271984444,0.625052548800792
"CEACAM18",0,0,0,0.221969855910087,0,0
"CEACAM19",2.87928799069893,2.23977989886237,1.51676001082912,1.98111102750905,1.43143040925006,1.52983693474878
"CEACAM20",0.160889217651024,0.175200097932083,0.619838360974761,1.05951165340693,0.807213943254246,1.52194171548503
"CEACAM21",0.767575140629249,0.656012111222559,1.9018068249456,2.35821844614995,2.198099322934,2.12596512804368
"CEACAM22P",0.639434080109944,1.73921732567523,2.14932766098826,1.3094847212207,2.17321380066504,2.03182568193275
"CEACAM3",0.214240465060346,0.366966159527415,0,0.604063730517085,0.413558339521706,0.0716485944211461
"CEACAM4",0,0,0,0,0.301953980249441,0
"CEACAM5",0.387888231175268,0.926347184595533,1.33706767946782,1.18926735756642,1.20129497056756,0.829901504047454
"CEACAM6",0.18519799457439,0.646716582573637,0.578913601530197,0.503502410898624,0.513882822377199,0.672216220899488
"CEACAM7",0.0305623730875371,0.1080295483294,0.597256441626216,0.822269227568524,0.326109255996356,1.4053148469641
"CEACAM8",0.881158706475942,2.12711817536224,1.88168027942575,1.49946069188373,1.85879663344021,1.61147930378538
"CEBPA",0.508765326604162,0.640387708961484,0.283061586730183,0.931904644050798,0.722675855762406,0.475964347436175
"CEBPA-AS1",0.407066631312138,0.465013218053327,0.219036522351355,0.262294835094144,0.351550312919864,0.266688209245561
"CEBPB",1.5492679693397,1.2187408771344,0.920451092307324,3.10286301645954,1.8974398716392,2.43153471060769
"CEBPB-AS1",1.07707889158503,2.29920655279157,2.4125105712498,1.65268840073121,2.76165547502968,2.90710217536571
"CEBPD",1.72971807545456,2.98917898073246,2.36800001067377,3.67034183125269,3.88911331054,3.19424940922729
"CEBPE",0.0486933387131244,0.168907703154668,0.311476377117397,0.0414745799882391,0,0
"CEBPG",4.71612391982581,4.43903397220032,4.50304337056886,4.77223353656236,4.7434341817595,4.32948960681003
"CEBPZ",8.17705071906037,7.56898213380697,7.93616088749252,8.37756194111564,7.68721469453584,7.58324828234137
"CEBPZOS",7.44407559203048,5.08001248435257,5.2258675749886,6.47324742331142,5.38737701734778,4.70921452824358
"CECR2",1.19447793924734,1.97390837949375,2.65723754919361,2.64335750819145,2.71995646928977,3.04148637267461
"CECR3",0,0,0,0.216696975464608,0.716364091032041,0
"CECR7",1.25576658752821,2.02079730631331,1.64728227019159,1.17446394620585,1.5561252708806,1.03439885835673
