Geneid	Length	genome_mapping/136-P_R1.rn6.sorted.bam
Pabpc4	2611	1045
Sdhb	970	2218
Iah1	914	663
Nova1	3514	1152
Eif2s3	3672	3481
Dusp7	3124	1238
Rbm5	2995	2739
Mrps9	1402	469
Slu7	2256	888
RGD1304587	1272	210
Gtf2e1	2880	443
Olig2	2650	980
Tiam1	6853	364
Rwdd2b	2147	242
Nrip1	7910	428
Castor2	6852	1148
Hook2	2596	195
Gorab	2468	338
Lin54	4313	463
Peli1	2383	225
Otx2	2339	0
Fbxl3	3276	1407
Kat6a	8969	2243
Iars	4494	1471
Zkscan8	8811	738
Mpp7	1892	74
Akr1c19	1355	130
Apbb1ip	2488	1048
Uba2	2613	466
Cfap161	1392	21
Ppfibp2	3388	891
Pign	4128	344
Rce1	1415	290
March9	1484	163
Ints2	5915	400
Tph1	3897	19
Mr1	1455	76
Scamp1	3522	2224
Trim23	3294	865
Pou2f1	2565	49
Lamc2	5157	37
Mtnr1b	1858	0
Lrrcc1	3532	294
Fxr2	2644	2007
Foxn1	2346	1
Pigx	970	284
Poglut1	2918	838
Sidt1	3912	203
Nacad	4362	3845
Megf10	4054	1199
Hspa9	2834	3098
Cdc23	3281	970
Ripor1	4130	1420
Ctr9	4234	1466
Eif3c	3037	3501
Gfm2	3201	587
Schip1	2353	1870
Mtx1	1448	845
Smap2	2844	2394
Atl2	2835	498
Tspan6	1615	676
Mapk8ip3	3969	5273
Map2k3	2330	173
Mepce	3104	64
Kdm2b	5185	500
Ralgps2	1547	104
Pbx1	6768	1038
Fcrla	1205	9
Klhdc8a	3199	231
Sh3bp2	2860	653
Clybl	1227	114
Myh14	6443	2874
Numa1	7761	3369
Tnpo1	8281	3081
Eif5a2	4871	2268
Zfp131	2427	473
Sfrp2	1977	48
Wdr47	4102	1307
Extl2	1990	530
Slc27a4	3067	1273
Zer1	4191	2397
Nrf1	1869	235
Lck	1953	26
Alg2	3025	2162
Rap1gap	3298	1723
Sos1	6018	1174
E2f6	2178	786
Dcaf5	5497	910
Ap3d1	4766	4070
Lingo1	2484	477
Adpgk	2579	1655
Camp	585	5
Exosc7	1017	191
Rufy1	2665	1049
Ccdc43	2283	367
Tepsin	2776	544
Nipsnap1	1886	796
Nudt18	1388	480
Lpcat1	3608	977
Abhd17c	2179	491
Syvn1	2957	1223
Mta2	2989	1603
Col6a2	3601	3682
Trpc4ap	3145	3432
Mxd1	2633	558
Suclg2	2212	1843
Bms1	4006	897
Ndufa9	1228	1363
Inpp5b	3809	695
Ttc7a	4482	748
Pias4	2407	465
Mybpc1	3911	33
Retreg2	2541	2281
Havcr2	2763	173
Bloc1s4	1301	169
Arrdc1	1579	469
Esf1	3404	543
E2f1	2643	220
Aicda	1271	1
Hyal4	3266	0
Nanog	2358	0
Nudt16l1	1264	543
Gjc2	2081	2267
Hoxb4	1768	138
LOC498222	2866	3
Ptpn13	8258	891
Tdrp	2414	442
Rpf1	1291	271
Aplp1	2237	24211
Cd99	599	1601
Tmem41a	1417	254
Fscn1	2369	4017
Rnpc3	1791	302
Marc1	1944	55
Cldn12	3479	786
Gtpbp10	1653	179
Ccne1	1929	167
Flt3	3672	301
Wdr44	4020	342
Hint3	960	284
Cenpf	10064	547
Sympk	4031	1533
Psmd8	1520	1785
Mtch1	1783	5110
Ppa1	1312	946
Fcgr1a	1249	486
Pla2r1	5599	19
Zmynd8	4005	1677
Txndc12	1314	976
Lamb3	4076	27
Col9a1	3813	11
Sptbn4	8736	1258
Mtmr10	4644	1814
Abl1	6158	433
Kmt2e	7036	2565
Zfp746	3691	513
RGD1310587	2700	321
Top2b	3929	1725
Scgb1b30	401	0
Slc25a16	3172	440
Fam13a	2390	287
Galnt16	3857	1439
Sept12	1296	0
Cfap157	1706	271
Map3k9	3638	198
Sema3g	3626	284
Myl9	999	665
Tmem259	2052	1402
Gxylt1	6718	990
St6gal2	1800	13
Shroom3	6781	321
Grsf1	2696	1701
Wdr20	4155	388
Atf1	2110	660
Mtf2	2549	298
Ss18	2954	1752
Snta1	2099	604
Brd4	7037	2410
Hoxc9	917	73
Fam129c	2383	8
Prkaca	2227	2450
Pomp	445	1287
Gpr39	1616	0
RGD1562638	4332	0
Rspry1	2279	381
Aass	3172	94
Lmod2	2213	0
Mroh7	4161	104
Scap	4273	2181
Nyx	1971	43
Cfap52	2226	136
Appbp2	6384	2030
Aebp1	3793	6507
RGD1305110	2455	581
Pard6g	1149	54
Arhgef37	4474	473
Vps13a	11144	1058
Pbxip1	2977	3276
Mtfr1	1066	34
Tmem127	4361	1974
RGD1311084	1511	58
Efnb3	3114	434
Siva1	1681	156
Myl6l	612	0
Ncf2	1584	324
RGD1563667	1894	6
Hipk1	7996	4024
Aqr	4841	927
Spidr	3118	227
Mtus2	1537	97
Rspo3	1006	27
Zfp14	3308	3
Etv3l	1756	2
Stpg2	2063	0
Tmem65	2910	1241
RGD1559714	1824	0
Rtl8a	1213	1125
LOC679149	1442	20
Mapre2	2440	4846
Hacd1	926	67
Pou6f2	2411	3
Kcne5	616	100
Vipas39	2376	933
Psmf1	1385	831
Pja1	2105	2202
LOC683313	2117	1
Fgfr1op	1456	285
Tlr8	3381	241
Echdc3	1355	37
Ndufv3	1535	746
LOC686288	1392	0
Atg4d	1939	530
Ajap1	2405	210
LOC687399	1449	23
Lrrc75b	995	168
LOC688090	792	0
Oaz3	863	9
LOC689757	789	6
Olr1867	1223	0
Krt83	1488	0
Foxc2	2703	171
Ampd2	3363	1263
Pds5b	7181	1867
March11	1557	41
Cldn6	1544	1
Nts	798	109
Svs6	541	0
Uck2	1575	389
Irx6	2490	20
Svs3b	1241	0
Prnd	537	2
Cxcr6	1790	6
Parp9	3152	688
Kifc3	3331	1286
LOC691995	1474	1484
LOC100125362	5599	944
Fbxl13	2155	18
LOC100125364	2541	464
LOC100125367	1970	88
Ces1f	1899	0
Pnrc2	1874	1997
Adat3	1370	83
Nudcd3	1058	70
LOC100125384	1470	0
Mroh1	1457	339
Prr15	1417	21
Ephb1	4625	1197
Kcnmb3	1636	0
Jrk	3387	252
Hnrnpa2b1	1058	5062
Sephs1	5245	757
Sema3d	4922	791
Sobp	2595	353
Rs1	675	0
Mrvi1	6378	167
Mdfic	3402	697
Prps1l1	1691	0
Cad	7125	837
Grm2	4580	23
Grm3	3384	536
Prkca	3701	964
Wnt1	2360	1
Wnt3	2939	20
Crabp1	755	47
Dpysl2	4370	13163
Vps35	3192	3885
Mip	2378	1
Nfkbia	1566	518
Notch1	9407	2338
Ubtf	4736	1884
Rasa2	2556	191
Ccng2	2472	566
Ptpmt1	1629	432
Psmb5	852	1525
Nthl1	1084	159
Dpf1	2349	173
Rps28	339	1669
Prkg1	1951	30
Sec23a	2487	1093
Cacnb4	3790	407
Dusp10	2704	117
Litaf	1955	3803
Chic2	961	114
Tek	4559	469
Gpx5	1638	0
Prrx2	1229	105
Ndst2	4145	214
Csn1s2a	868	0
Klf3	4987	1360
Shc3	1968	250
Eif2ak4	5225	589
Pou2f3	2407	6
Pou6f1	2231	200
Il9	563	0
Kcnd1	3712	412
Il16	4985	482
Stim2	3392	947
Hivep1	7982	476
Pop5	1439	225
Rasgrf1	5135	5259
Sez6	3975	1503
Pkn2	5592	1047
Pbp2	1295	1
Tmed7	3435	2591
Dock9	9363	3127
Ptar1	1596	218
Tnfrsf17	787	1
RGD1565166	1529	24
Zfp263	3215	365
Zfp213	2401	221
Zfp13	2125	155
Pkmyt1	1964	185
Kremen2	1936	1
Kctd5	2473	586
Tbc1d24	3923	669
Zfp598	3275	1026
Mrps34	901	270
Prss34	1204	0
Chtf18	3100	161
Rpusd1	1747	509
Foxi1	2319	0
Rars	2105	797
Rnf145	3261	1526
Nhp2	666	244
Sec24a	4685	477
Mrpl22	735	270
Mrpl55	945	389
Wnt9a	3337	323
Jmjd4	1281	54
Nt5m	667	88
B9d1	811	133
Mfsd6l	2094	2
Arhgef15	3653	103
Rangrf	827	199
Pfas	4488	1289
Hes7	752	14
Aloxe3	2525	135
Naa38	711	391
Acap1	2468	46
Slc16a11	1779	1269
Alox12	2838	131
Med11	756	163
Zmynd15	2879	59
Camta2	4438	2847
Dhx33	2716	354
Sdf2	1263	1018
Nek8	2616	138
Txndc17	1425	719
Emc6	1266	394
Mnt	4566	825
Smg6	6336	627
Dph1	2051	231
Smyd4	3249	129
Rilp	1294	61
Slc43a2	4492	1456
Vps53	2805	958
Abr	4864	4555
Ift20	1126	546
Poldip2	1773	1458
Sarm1	4039	452
Tp53i13	1392	299
Rhbdl3	3750	478
Spaca3	939	0
Ccl12	540	9
Gas2l2	3105	1
Taf15	1494	969
Ppm1d	2909	254
Tubd1	1758	105
Mtmr4	5684	1769
Supt4h1	1042	545
Lpo	2930	0
Eme1	1710	30
Mrpl27	694	611
Dlx3	2632	4
Phospho1	1999	375
Mrpl45	2205	771
Cisd3	896	380
Pcgf2	1361	174
Eif1	1074	3789
Klhl11	2441	506
Nkiras2	2152	269
Rab5c	1876	4247
Cavin1	1393	1140
Rdm1	1124	163
Lsm12	2234	1205
Higd1b	735	37
Plcd3	2944	543
Fmnl1	3659	1492
Sppl2c	2231	0
Helz	6193	537
Cep112	3443	106
Ush1g	1393	11
Otop2	2100	0
Otop3	2271	7
Recql5	3905	399
Chmp6	1558	641
Pycr1	930	36
Ppp1r27	789	2
St6galnac1	2432	3
Mzt2b	1214	433
Top3b	2965	670
Hic2	4509	67
Thap7	1209	346
Scarf2	3313	265
Dgcr8	4538	626
Cdc45	1855	107
Klhl6	2415	337
Ephb3	4009	140
Rfc4	1184	261
Rtp1	825	0
Hrasls	2976	169
Meltf	4197	883
Tm4sf19	766	15
Mylk	7764	4041
Ccdc58	1216	170
Csta	403	0
Stfa3	403	0
Polq	8527	56
Arhgap31	4566	942
Zbtb20	5959	154
Naa50	4669	223
Tmprss7	2590	56
Nectin3	1630	277
Hoxd1	1830	42
Hoxd4	2705	123
Hoxd13	2483	0
B3galt5	5100	2242
Senp7	4876	459
Tmem30c	1291	1
Gpr15	1939	2
Psmg1	1146	514
Ripply3	1424	13
Ifnar1	4092	2542
Chodl	2319	506
Tmprss15	4070	0
Krtap15-1	825	0
Cct8	2521	3368
Rbm11	2501	170
Lipi	2071	0
Cggbp1	4303	1467
Car15	1100	0
Pex11g	1152	69
Mcoln1	2070	966
Cd209a	1467	0
Dppa1	894	0
Uspl1	3591	478
Trrap	12520	2301
Pms2	2828	347
Usp42	5749	389
Grid2ip	3450	92
Slc29a4	2380	475
Snx8	2617	628
Elfn1	4178	199
Dhrsx	755	328
Asmtl	894	433
Tfr2	2964	26
Actl6b	1562	253
Pop7	843	262
Fis1	948	2206
Alkbh4	1803	103
Polr2j	728	308
Fkbp6	1385	0
Mrps17	1304	381
Zbed5	2487	336
Mmp17	3509	57
Dhx37	4177	587
Ogfod2	1645	161
Vps37b	2520	609
Zcchc8	2818	474
Vps29	1157	984
Arpc3	872	2377
Unc119b	3659	998
Foxn4	2708	4
Iscu	924	1527
Sgsm1	5116	980
B3gnt4	1414	5
Naca	6830	4505
Ormdl2	1058	543
Bloc1s1	548	792
Neurod4	3311	13
Il27ra	2322	4
Rfx1	4156	490
Nanos3	738	5
Trir	889	451
Wdr83os	586	757
Serpinb8	3005	145
C1ql2	953	35
Slc35f5	2716	465
Pik3c2b	5340	848
Sox13	3563	518
Tmem9	1570	802
Aspm	9727	536
F13b	2172	0
Rgl1	3995	1394
Tsen15	987	287
RGD1309104	1720	663
Swt1	3679	366
Shcbp1l	2045	0
Prg4	3680	1366
Mrps14	1256	445
Kifap3	3881	3517
Dpt	1616	615
Creg1	2091	1242
Lmx1a	3252	9
Ppox	1793	311
Vangl2	2813	110
Nhlh1	2452	3
Slamf9	1125	186
Vsig8	1812	3
Slamf8	1600	145
Grem2	3719	280
Adss	2539	1890
Cox20	1028	651
Efcab2	2604	61
Gpr137b	849	429
Mixl1	2342	0
Nvl	2901	246
Cnih4	1665	505
Susd4	2121	498
Disp1	5031	251
Rps6kc1	3812	841
Slc30a10	2243	176
Lyplal1	1496	190
Tatdn3	1151	265
Plxna2	10201	1076
Cr2	3350	9
Kif21b	5387	701
Atp6v1g3	1719	0
Xpr1	2410	568
Glmn	1993	330
Ephx4	1180	51
Klhl8	3149	610
Mrps18c	809	296
Mrpl1	1083	178
Ccni	2671	3777
Ankrd17	10088	2728
Cox18	1338	155
Enam	4247	1
Polr2b	3829	1261
Nipal1	1379	3
Commd8	1389	880
Gnpda2	1825	330
Ube2k	4971	1591
Pgm2	1971	447
Tbc1d19	1786	528
Ldb2	1937	196
Gba3	1316	0
Evc2	4067	116
Nop14	2537	519
RGD1560394	665	109
Pla2g3	2526	421
Morc2	4289	661
Myl7	577	1
RGD1309870	747	4
H2afv	1896	379
Abca13	15110	7
C1d	3129	296
Prorsd1	1030	69
Erlec1	1874	1389
Pde6b	2772	13
Mss51	1589	115
RGD1306063	1061	526
Fam3d	1318	2
Cdkn3	804	95
Cnih1	1327	1451
Parp2	1817	391
Pnp	1052	3134
Psmb11	2534	5
Efs	2488	715
Cmtm5	1029	2259
RGD1564324	542	0
Nrl	717	3
Fitm1	920	13
Ipo4	3717	1500
Mdp1	1895	259
Nop9	2230	286
Ctsg	1006	0
Xpo4	9234	553
Dleu7	1693	116
Tdh	1546	15
Sox7	3282	165
Adamdec1	2394	0
Loxl2	2341	486
Dok2	1594	133
Nudt15	800	30
Dnajc15	780	395
Esd	1176	897
Olfm4	2731	7
RGD1306441	1134	0
Klhl1	2703	106
Mycbp2	14301	3583
Trim52	880	0
Slitrk6	4248	138
Cldn10	1331	331
Thoc3	2115	497
Slmap	3637	1073
Arhgef3	3617	426
Ogdhl	3554	1041
LOC290595	744	43
Cherp	4084	1173
Ocel1	1154	237
Pgls	2376	597
Colgalt1	3013	1419
B3gnt3	2160	0
Fcho1	3236	761
Map1s	3189	840
Ccdc124	1607	861
Mpv17l2	1005	339
Lsm4	911	792
Crlf1	1668	390
Klhl26	3820	392
Cope	825	908
Mau2	8505	1637
Tssk6	1302	24
Atp13a1	3812	1231
Tktl2	2012	0
Tll1	4725	70
Nek1	4894	429
Ing2	2738	225
Tnks	4575	1247
Dctn6	968	847
Ubxn8	3515	360
Tex15	8399	23
Erlin2	3181	1138
Ash2l	2396	814
Nsd3	4863	922
Mrps31	1361	364
Vps36	1298	495
Usp4	4096	1340
Tmem255b	515	79
Lig4	3192	501
Gdf2	2591	0
Med10	844	462
Slc35d2	1560	288
Cts7	1504	0
Agtpbp1	4485	2417
Catsper3	1267	1
Higd2a	617	363
Ogn	2650	453
Ptpdc1	3039	614
Gcm2	3365	0
Eef1e1	998	470
Snrnp48	1191	350
Irf4	4803	28
Nrsn1	1378	632
Dcdc2	6788	75
Acot13	743	193
Gmnn	1178	278
Hist1h1a	744	0
Hist1h2bo	565	10
Mrpl32	768	277
Hecw1	5178	341
Tubal3	1290	0
Fbxo18	3530	1985
Usp6nl	5241	1181
Ucma	723	9
Fam188a	2321	841
Mrc1	5233	1310
Slc39a12	2213	226
Spag6l	1736	4
Enkur	1205	116
Prtfdc1	1099	1643
Ly86	936	410
Zadh2	3357	436
Atp9b	5102	1464
Ctdp1	3732	519
Loxhd1	7037	2
Dym	2500	891
Ska1	1440	75
Snx2	2036	1575
Ftmt	1250	0
Poli	2360	163
Psmg2	1064	263
Oacyl	3430	51
Atp8b1	4167	40
RGD1562699	389	0
Afap1l1	3436	420
Tcof1	4626	656
RGD1312005	1970	817
Slc27a6	2603	17
Pudp	1024	0
Trim36	2627	913
Myot	2206	1
RGD1563060	784	0
Spry4	4756	474
Pabpc2	2269	0
Slc25a2	1197	21
Ndufa2	560	855
Tmco6	1842	304
Wnt8a	1692	0
Pkd2l2	2473	9
Srp19	760	630
Fam13b	5030	2324
Stard4	2677	336
Trappc8	5157	1220
Abhd3	1912	1042
Snrpd1	832	347
Cmtm3	1519	399
Car7	1513	52
Tk2	2389	530
Setd6	1683	97
Mmp15	3818	1941
Drc7	2813	45
Mcm5	2529	450
Tox3	2901	73
Nod2	3629	21
Cnep1r1	1131	560
Mmaa	3293	139
Ces2g	2480	3
Ces4a	2437	0
Hsf4	1514	252
Exoc3l1	2511	133
Tmem208	798	508
Enkd1	1535	86
Dus2	1936	318
Cog8	2072	489
Tmed6	867	0
Wwp2	2487	716
Dhx38	4409	761
Cmtr2	3553	165
Sf3b3	4508	1387
Wwox	1711	117
Cdyl2	2183	90
Gins2	4192	534
Banp	2090	357
Cdt1	2239	162
Trappc2l	595	584
Sult5a1	1109	112
Spata33	559	113
Galnt2	3842	2606
Arv1	1142	190
Pgbd5	2006	380
Sprtn	1407	178
Tectb	2749	12
Dclre1a	3540	293
Tdrd1	4904	11
Znhit6	1562	460
Rnf217	1930	205
Mrpl18	944	426
Fbxo5	1907	125
Myct1	1560	13
Pabpc6	3076	0
Tbxt	1974	5
Rnaset2	963	3372
B3gnt6	1594	2
RGD1562747	1038	232
Lix1	1522	127
Smoc2	2693	468
Fpr1	1208	12
Lrp11	3216	1594
Leng1	1846	109
Prpf31	2404	679
Nlrp4a	3930	0
Rfpl4a	1444	0
Fiz1	2655	418
Ube2s	950	1070
Ttyh1	2956	11912
Bicra	5516	852
Tmem160	819	288
Ercc1	1069	551
Ccdc61	2086	230
Qpctl	2166	457
Ppm1n	1368	22
Clptm1	2453	3906
Tescl	861	0
Ethe1	967	372
Ccdc97	2950	847
Blvrb	884	358
Med29	1297	486
Pak4	2857	553
Mrps12	719	319
Sars2	1859	219
Rinl	3001	13
Eif3k	481	778
Map4k1	2699	284
Polr2i	799	169
Lin37	998	242
Gpatch1	3073	318
Pdcd5	657	604
Zfp507	4167	197
Siglec5	2474	118
Siglec10	2373	72
Ctu1	2245	124
Klk11	1260	0
Klk9	1032	0
Klk7	1369	0
RGD1309036	1203	76
Josd2	851	1423
Mybpc2	3658	42
Tbc1d17	2157	1102
Akt1s1	1582	668
Nosip	1442	622
Rasip1	2330	289
Otog	10037	2
Htatip2	1232	216
Reps1	2612	863
Perp	1871	36
Tjp1	6614	6013
Tm2d3	1238	290
Chsy1	3734	750
Olig3	2059	22
Map7	4107	3912
Akap13	12221	2173
Zfp592	7209	893
Mesp2	1857	32
Rlbp1	2367	670
Abhd2	2023	1041
Cpeb1	2615	1017
Saxo2	2808	10
Eed	2014	414
Tmem126b	847	303
Prcp	2370	749
Mrpl48	1288	786
Folr2	1212	61
Lrrc51	915	98
Insc	2341	340
Lyve1	3083	1182
RGD1310717	1833	0
Swap70	3871	819
Tmem9b	1053	1089
Rpl27a	1057	4857
Nlrp10	2541	11
Abca15	5326	0
Ndufab1	2569	1011
Tufm	1884	1058
Fam57b	1705	592
Cd2bp2	2928	1887
Bcl7c	986	289
Ahsp	557	9
Ate1	4531	307
Nsmce4a	864	353
Hmx3	1362	2
Hmx2	1497	1
Gprc5b	2549	3275
Rnf152	5487	237
Cpxm2	3497	497
Abraxas2	2940	583
Mmp21	1854	1
Zfp511	1134	120
Fuom	2217	161
Paox	1795	1321
Scart1	3291	0
Sirt3	1364	573
Ifitm1	672	1199
Pkp3	2941	5
Ptdss2	2190	1217
Rassf7	1413	25
Pidd1	3321	64
Cars	2970	900
Ppfia1	4789	597
Lrp5	5086	510
Ndufs8	749	879
Rhod	1486	37
B4gat1	1980	31
Cd248	2565	0
Sf3b2	3218	3543
Slc22a20	1472	0
Map4k2	4042	1092
Trmt112	574	539
Trpt1	2882	132
Otub1	1687	2082
Lgals12	2793	2
Ganab	3870	4369
Incenp	3154	525
Ms4a10	869	0
Ms4a7	1498	17
Ms4a4c	672	0
Mphosph10	2191	335
Mcee	798	322
Pnma3	2993	212
Zfp275	6205	614
Lage3	743	781
Ubl4a	2333	642
Plgrkt	1024	234
Mlana	763	1
Tpd52l3	2290	0
Dkk1	2294	0
LOC689600	532	0
Pkd2l1	3105	99
Erlin1	3129	551
Hoga1	1771	140
Zfand5	2755	2090
Smc5	5930	812
Dmrt3	2394	7
Wnt8b	1456	18
Ndufb8	653	2202
Pax2	1400	115
Pdzd7	3907	207
Pprc1	5228	779
Actr1a	2767	4460
Taf5	3240	123
Col17a1	5433	12
Sorcs3	5767	237
Pik3ap1	2629	382
Ccnj	3820	14
Kcnv2	5201	0
Hells	3164	94
March5	1448	849
Pank1	2701	269
Lipk	2070	0
Papss2	3491	202
Trim31	2451	1
Smim29	881	466
Agpat3	6003	3563
Aire	1891	0
Ube2g2	1834	705
Susd2	3185	1087
Mcm3ap	6232	1229
Slc5a4	2079	0
Zfp280b	5006	0
Cisd1	734	904
Reep3	2500	1509
Lrrtm3	3842	320
Rfx6	3102	0
Asf1a	2693	346
Rpf2	1190	312
Hs3st5	3043	173
Nt5dc1	2721	225
Nodal	2034	0
Foxo3	2885	546
Sesn1	2850	583
Mical1	3536	627
Mcu	1364	253
Spata9	1036	110
Slf1	3750	264
Fam172a	3907	1054
Lhfpl2	4254	2611
Slc30a5	3049	665
Cd180	2566	783
Ppwd1	2453	231
Cenpk	1641	66
Dimt1	1407	205
Actbl2	2748	0
Gpbp1	3305	1385
Gpx8	1061	516
Mrps30	1435	490
Card6	4239	316
Ttc33	1790	413
Skp2	2972	121
Capsl	948	37
Il7r	3124	162
Rad1	1321	133
Adamts12	8571	174
Tpd52	924	1086
Tnik	4523	1051
Mecom	5678	187
Armc1	2364	645
Ndufb5	1062	1162
Spry1	1028	185
Hspa4l	4152	1849
Pabpc4l	1458	1
Mgst2	483	104
Stoml3	692	11
Exosc8	1353	193
Spart	3734	1889
Tm4sf1	1950	477
RGD1560324	1256	0
Fhdc1	4116	375
S100a5	445	0
Slc27a3	2274	273
Naxe	1019	563
Lamtor2	574	737
Ssr2	1039	1353
Msto1	1972	277
Krtcap2	1179	664
Slc50a1	1005	463
Zbtb7b	1623	573
Pygo2	2837	1096
Ube2q1	1808	1430
Tmod4	1375	65
Etv3	1598	197
Tbx15	1254	9
Man1a2	3481	789
Trim45	2314	63
Ttf2	3637	292
Igsf3	6565	987
Mab21l3	3926	17
Nhlh2	4934	38
Bcas2	1054	468
Bcl2l15	850	10
Ptpn22	2747	19
Rhoc	1267	2732
Lamtor5	879	615
Eps8l3	2717	0
Gstm6l	1169	0
Ntng1	5085	252
Prmt6	3312	16
Hiatl3	2724	0
Usp53	6108	2064
Myoz2	951	6
Mettl14	2596	620
Papss1	2375	3081
Dkk2	3087	42
Bdh2	1156	130
Sec24b	5001	1272
Adh6a	1212	0
Metap1	2636	812
Msh4	2736	2
Hltf	4787	819
Clcn6	3305	2060
Prpf40a	3564	1139
Upp2	2514	1
Gca	1849	724
Fign	3384	58
Fkbp7	869	181
Dnajc10	4143	2763
Prg3	935	0
Mtch2	2230	1650
Ndufs3	1056	1047
Mybpc3	4165	10
RGD1309730	1050	448
Apip	920	151
Ehf	2339	0
Lpcat4	2488	856
Emc4	1423	1002
Emc7	914	1418
Srp14	839	1355
Pak6	2725	145
Vps18	3777	704
Ndufaf1	1486	213
Usp8	4065	2134
Stard7	1389	785
Astl	2250	0
Mrps5	2251	566
Bub1	4493	411
Acoxl	3094	60
Chchd5	540	185
Tmc2	3109	0
Cpxm1	2367	162
Ddrgk1	1573	1209
Pank2	1853	239
Mcm8	3226	93
Fermt1	4787	3
Ankef1	3100	3
Sptlc3	2837	2
Snx5	2179	2990
Ovol2	1232	0
Smim26	646	231
Nxt1	855	200
Cstl1	652	4
Cst7	1140	44
Acss1	3595	1137
Snph	4694	2133
Angpt4	2328	67
Tspy26	2077	155
Plagl2	3502	232
Kif3b	5604	1135
Sun5	1070	0
Bpifb2	2072	0
Ergic3	1338	1948
Fer1l4	6098	0
Aar2	2623	464
Mybl2	3710	199
Ttpal	4643	927
Wfdc5	1144	0
Matn4	2292	221
Pigt	2141	2511
Wfdc3	915	0
Ube2c	763	229
Ncoa5	3211	762
Dpm1	2297	520
Kcng1	2746	54
Zfp93	2098	6
Fam210b	1742	212
Fam209a	640	1
Nkain4	732	146
Lkaaear1	700	0
Sp5	2121	35
Alx4	1745	3
Il36a	869	0
C8g	823	89
Paxx	976	654
Edf1	685	1328
Phpt1	561	827
Glt6d1	1130	1
Lcn9	807	0
Cacfd1	1829	158
Slc2a6	2126	373
Vav2	5164	930
RGD1306233	877	40
Med27	1252	362
Miga2	3293	1039
Dolpp1	2146	332
Ciz1	3302	734
Psmd5	2042	861
Phf19	3789	180
Lhx2	1903	4
Olfml2a	5515	1069
Crygn	414	0
Chpf2	3763	924
Srpk2	3619	2312
Armc10	1926	540
Phtf2	4778	344
Sema3c	4768	1952
Sema3e	4476	440
Hepacam2	1489	2
Pdk3	2209	460
Gpr165	3156	172
Pgr15l	1648	3
Rpa3	617	139
Lsm8	797	309
Irf5	2099	665
Tnpo3	4158	1262
Chchd3	1504	946
Lrguk	3064	43
Slc35b4	3622	1440
Atp6v0a4	3154	39
Zfp282	4839	386
Malsu1	747	260
Mad2l1	1424	219
Smyd1	2146	1
Mrpl35	1631	444
Usp39	1954	444
Ctnna2	4340	1128
Htra2	1584	634
Wbp1	1175	146
Bola3	1093	300
Dguok	997	216
Cct7	2486	3103
Alms1	9958	635
Fam136a	1607	222
Nfu1	1109	323
Podxl2	2034	1587
Chchd6	1078	427
Txnrd3	2786	291
Hdac11	2513	1921
Lsm3	709	436
Eif4e3	2542	215
Ppp4r2	4848	1403
Setd5	7113	1881
Arpc4	1423	2612
Csgalnact2	3636	142
Pex26	3690	329
Usp5	3205	2412
P3h3	2025	1418
Mrpl51	2366	687
Tapbpl	1886	478
RGD1311164	2234	381
Dusp16	1986	216
Erp27	1005	6
Aebp2	1904	350
Casc1	2409	312
Mrps35	2238	288
Steap1	1200	65
Jph1	2461	71
Rbpj	4278	1819
Mybl1	3643	271
Mrpl15	1723	374
Sdr16c5	1398	0
Arid1a	7063	3070
Bsdc1	2685	1376
Gem	1812	159
Slc26a7	2285	14
Otud6b	1323	435
Gpr63	2417	67
Rragd	1445	261
Ube2j1	1305	774
Rars2	1860	221
Smim8	1756	203
Ddx58	4511	310
Ndufb6	629	864
Bag1	1308	1086
Rpp25l	774	146
Ctnnal1	3644	1030
Snx30	3128	463
Slc46a2	1985	2
Tex10	3893	358
Sec61b	562	604
Nans	2022	945
Xpa	1204	64
Zbtb5	4348	244
Zcchc7	1996	532
Prpf4	2596	406
Atp6v1g1	1074	3517
Tmem268	3795	794
Frmd3	2032	63
Kdm4c	3972	298
Tyrp1	2685	0
Ttc39b	2676	311
Bnc2	4091	96
Ifna4	570	0
Slc35d1	3043	336
Oma1	1839	235
C8a	3626	0
Ttc22	2553	9
Prpf38a	1656	406
Gpx7	1035	243
Coa7	2787	136
Echdc2	1390	55
Arhgef39	1620	405
Efcab14	3411	4331
Nsun4	2563	86
Ipp	2223	309
Toe1	1436	165
Atp6v0b	666	1478
Lao1	1896	0
Mfsd2a	2147	620
Rhbdl2	973	13
Csf3r	3125	572
Ago4	3737	103
Clspn	5052	70
Sh3bgrl3	755	1963
Zfp593	2010	203
Grhl3	2480	55
Zfp46	4481	752
Cela3b	907	28
Eif4g3	5307	4119
Pink1	1146	2646
Mul1	4251	498
Pla2g2e	1055	9
Mrto4	1355	355
H6pd	4724	360
B3galt6	2137	154
Isg15	663	67
Pin1	925	1157
Angptl6	1570	27
Cox7a2l	1241	2863
Ttc27	2821	333
Slc4a1ap	2388	685
Emilin1	3836	715
Cenpa	1300	47
Adgrf3	3145	3
Klhl29	6983	249
Slc7a15	2425	3
Pum2	6089	2726
Osr1	1687	165
Gen1	4285	92
Fam49a	1356	633
Itgb1bp1	1329	710
Sntg2	2162	43
Gpr22	4539	194
Agr3	1069	0
Agr2	932	0
G2e3	4952	323
Eapp	1465	489
RGD1305089	2337	322
Brms1l	2652	245
Nkx2-8	1078	31
Trappc6b	1165	586
Klhl28	3036	244
