Geneid	Length	genome_mapping/135-P_R1.rn6.sorted.bam
N4bp2l2	1984	673
Sdhc	1149	2956
Ddx59	2148	188
Srfbp1	1499	321
Ik	1995	2502
Fam160a2	3444	319
Smpdl3a	1661	1607
Ppm1j	1686	96
Vps16	2618	795
Wdr34	1882	275
Nasp	2603	489
Morn1	1607	68
Myg1	1163	464
Ttc36	780	2
Tspan3	1615	4641
Leo1	2136	496
Tinag	1652	1
Ndufs1	2476	2649
Ca5b	1765	436
MGC95208	1322	58
Git2	2985	1585
Tm9sf2	2773	2093
Ptbp2	1817	807
Mavs	2942	445
Akap3	2860	7
Fam151a	1884	207
Txndc2	1845	2
Pla2g6	3208	570
Vrk3	1732	679
Creb3l1	2642	250
Fbxl6	1702	270
Thap4	1929	286
Arhgef6	2319	318
Mtmr9	2216	656
Sorbs3	2598	1366
Rap1a	2433	3964
Atp2b4	4102	486
Kat5	1864	898
Dhx40	2798	1095
Kif2b	2217	0
Psmd12	1485	1560
Jpt1	1341	910
Ffar2	993	1
Kifc1	2296	185
Gfpt1	2260	551
Clec4a2	790	19
Plppr2	2870	701
Rbm47	2346	63
Pi4k2b	1691	183
Letm1	2565	846
Dnajb13	2255	20
Dagla	5567	573
Itch	2565	1074
Galc	2054	696
Rdx	4105	2898
Clec4a1	1200	365
Clec4a3	779	304
Spi1	1341	524
Repin1	1713	257
Ddx19b	6464	487
Clec4b2	712	1
Clec4e	724	32
Omg	1838	2413
Clec4a	831	110
Hcst	424	34
Mib2	3799	953
Abtb1	1887	446
Capzb	1626	3935
Ccin	1888	1
Cct2	1904	2986
Chpf	2917	1221
Efemp2	1573	629
Ghitm	1372	3707
Olr156	900	0
Olr595	906	0
Olr990	888	0
Olr1362	942	0
Olr1738	891	3
Pigs	2409	699
Coasy	2029	533
Cldnd1	2145	2861
Katnal1	1634	226
Eif4h	2420	6064
Sdad1	2243	189
Noa1	2231	229
Mtfp1	1354	55
Osm	720	9
Tinf2	1656	307
Itm2b	1757	14344
Babam1	1321	938
Mrpl34	572	286
Eci2	1575	549
Kars	2143	1935
Tsen34	1344	0
Irf3	1445	969
Uqcrc2	1830	3885
Cln3	1675	356
Ndufv1	1481	1904
mrpl11	775	401
Ccdc86	1026	215
Ms4a6bl	1353	205
Tars	2433	762
Adad1	1912	1
Sec13	1274	827
Matn1	1889	6
Bcap29	1733	827
Dlst	2779	1883
Uxt	527	391
Abhd17a	1447	1162
Vezt	2883	544
Mrpl13	766	609
Ecsit	1453	441
Spg21	1503	1100
Wdr6	4164	1473
Shisa5	1455	1346
Igsf5	2138	9
Nudt9	1394	683
Ang	438	15
Sgcg	1499	42
Gpr180	1808	547
Acat2	1999	717
Ddx18	2151	319
Smpd1	2310	1954
Aldh3b1	1863	147
Xrcc4	1439	193
Pcgf1	828	125
Ift74	2109	346
Mxra8	2268	1222
Cnot10	2495	634
Tuba4a	1449	2023
Arhgdia	1823	11218
Dusp13	2166	5
Rnaseh2b	1422	336
Chchd10	619	913
Drc1	2455	122
Dnaaf4	1996	30
Zpbp2	1437	21
Alx3	1799	0
Gphb5	390	0
Rbm4b	1801	284
Rnase2	650	12
Sspo	15560	16
Hmgn3	1407	1034
Atp6ap2	1170	2133
Clstn1	4328	5001
Creb3l4	1104	2
Plin2	1834	2285
Ctnna1	3619	4118
Tob2	2275	383
Sun1	2465	616
Btrc	2313	688
Stau2	3395	1474
Itpr1	9757	879
Ugt2b37	1896	0
Os9	2617	2557
Fblim1	1442	68
Lefty2	1365	1
Adgre1	3227	1256
Adgre4	2109	4
Fshb	1655	0
Rpl9	694	3
Rpl23	488	4812
Rps4x	949	5878
Pcbd1	776	120
Gsto1	878	986
Rps20	503	0
Rplp1	496	4205
Svs3a	1182	0
Sars	1859	2256
Pigq	3003	2473
Skp1	1214	7896
Mfap3	1905	191
Wrap53	1757	192
Rflnb	1366	76
Ccl7	807	44
Ddx5	2382	7929
Wipi2	1712	658
Wsb2	1537	1953
Nuak2	2877	153
Rchy1	1673	911
Tmed5	1813	770
Pdhb	1787	1623
Dhrs1	1574	728
Pdlim2	1530	261
Mettl6	1645	205
Qars	2769	1868
Epdr1	2205	1643
Ggps1	2593	393
Stard6	1270	111
Cxxc5	2065	1269
Nutf2	1929	1274
Zfand6	1546	1425
Ascc1	1486	389
Mocs2	1591	933
Pelo	1479	324
tGap1	4122	7
S100a1	601	1075
mrpl24	1596	522
RGD1359334	1232	1
St7l	2514	635
Ints12	1494	163
Rnd3	2002	484
Phospho2	2105	385
Tmx2	1612	1892
Mturn	1581	386
Fkbp9	3005	1325
Rnf181	1795	1933
Cdca3	1496	197
Tssk3	1003	9
Pef1	1498	1117
Pole3	2598	1178
Mrps15	2200	627
Agtrap	2156	539
Ube2j2	1613	712
Mapre3	1813	1658
RGD1359127	1617	318
Them6	1542	238
Atg101	1420	351
Ccdc82	3024	634
Thyn1	955	530
Arcn1	3461	2553
Ints14	2281	396
Abhd14b	1575	410
Tex264	1459	984
Bcs1l	1650	158
Sat1	1166	4593
Ubald1	1317	122
Zfp672	2921	239
Odf4	1433	3
Cyb5d2	1457	66
Tmem98	1410	718
Mmd	2642	593
Slc25a19	1474	189
C1qtnf1	1534	190
Timmdc1	1335	523
Lyl1	1459	257
Rabif	1788	27
Tmem206	1396	319
Abhd6	2202	740
Zfp219	2806	666
Thtpa	2509	2365
Glt8d1	1619	563
Klf2	1056	235
Klhdc8b	1828	273
Cln8	2225	760
Cndp1	2641	326
Fam210a	9624	1178
Ciapin1	1779	486
Fbxo30	3208	272
Prss23	1852	838
Nfatc2ip	1474	101
Ttc9c	2012	924
Ifit3	2026	167
Tcp11	1934	5
mrpl9	1418	757
Prune1	1697	255
Golph3l	1881	432
Cept1	2122	1135
M6pr	2256	803
Tram1	2755	1879
RGD1359108	3410	927
Cptp	1973	403
Galm	2165	486
Ubr7	3250	1398
Trmt61a	1834	18
Hgh1	2261	242
RGD1359634	1384	988
Mief1	2124	343
Pxylp1	2829	119
Gtf2f1	1676	1293
Cavin2	2121	369
Tmbim1	2052	6336
Morf4l2	1820	4491
Ribc1	1488	174
Hsd3b1	1569	0
Gorasp2	2148	617
Emp2	3130	359
Hba2	545	2
Nt5c3b	1666	514
Dcakd	1709	1027
Icam2	1364	114
Dnai2	2897	22
Lypd1	2013	264
Mpzl1	2268	1067
Pf4	318	121
Cabp7	2723	1722
Golga7	1979	3337
Serpinb9	1810	478
Nudt5	1342	248
Echdc1	1865	892
Sertad1	1169	154
Tmem109	1892	600
RGD1359158	1348	190
Tmem252	2052	372
Sar1a	2627	2677
Vps26a	1261	621
Isg20l2	1631	103
Ubac1	1804	860
Cdk9	1675	1036
Tor2a	1495	321
Tmem43	2855	808
MGC94199	2019	95
Pomgnt1	2712	1367
Tmem18	1444	285
Atp5s	1991	183
Chpt1	1530	555
MGC94207	1743	589
Mns1	1795	59
Cyb561d2	1464	263
Rassf1	1948	257
Scly	2135	352
Gemin8	1160	403
Armcx6	1931	161
Nufip1	1636	305
March3	1772	186
Abcb8	2145	661
Arrdc3	1245	1045
Btk	1859	197
Cir1	1356	571
Glyr1	1659	1258
Yipf3	2384	1149
Cmtm6	593	121
Clpx	1902	623
Snf8	777	873
Psma7	908	1865
Tbl3	2501	416
Cdkn2aipnl	1782	1034
Flii	4000	1959
Lrrc59	2802	611
Psmd3	2121	1707
Galk1	1324	414
Mettl23	901	136
Crkl	2773	186
Spice1	3025	149
Mtx2	1213	510
Donson	2214	241
RGD1306954	1153	550
Sbds	1396	2197
Fam216a	1244	641
Tfip11	3500	508
Diablo	1308	498
Tfb2m	2067	308
Fip1l1	1896	731
Emc9	818	190
Tmem254	1184	578
Stard3nl	1270	1318
Rnmt	2019	440
Nedd4l	4206	638
Usp14	2126	2355
Sft2d1	972	744
Snrpa	1146	285
Ptov1	1723	1854
Eif1ad	2552	420
Calhm2	1833	145
Fam207a	1733	388
Zufsp	1992	414
Btf3	861	2240
Rxfp3	1431	4
Ermn	1780	6369
Serinc3	2145	5606
Cbx3	1718	573
Mkrn2	2211	772
Ltbr	2075	1193
Plag1	3335	129
Erp44	1411	742
Ndufaf7	2372	487
Maea	2151	1597
Rhoj	1832	428
Gadd45b	1276	268
Shmt2	2045	527
Pmm1	1198	1463
Eif4b	3659	4809
Tmem218	973	302
Rexo2	1185	1521
Fam96a	1142	467
Parp3	2100	461
RGD1311745	778	243
Polr1c	1290	317
Wdfy1	1360	892
Col4a4	1152	28
Amn1	1243	338
Tmem97	1242	382
Eif4a2	1880	8882
Tnk2	4225	3352
Trmt10c	2623	339
Lrrc8d	3149	1299
Nelfa	2191	386
Thap1	953	114
Prl7a4	952	0
Akr1e2	1342	282
Timm21	1320	344
Etf1	2264	1516
Mesd	1992	1467
Rrp8	2072	203
Fank1	1292	20
Frmd8	2879	1402
Nfkb2	3070	266
Taf11	1188	266
RGD1309594	1751	1065
Pmvk	975	800
Mkks	2970	551
Mrrf	3576	607
Emc3	1898	2352
Slc39a3	1361	317
Hcfc2	2353	284
Tmem106c	1400	590
Spata31a5	3275	0
Cdip1	2580	2851
Rnf167	1861	1160
Zfp655	3995	54
Zfand2a	3194	633
Snx24	2191	867
Tom1	2200	859
Cenpn	1838	179
Isoc2b	1045	129
Sirt2	2044	8426
Pitpnm1	4165	1764
Sdhaf2	1856	1336
Papd4	1848	474
Srek1ip1	2282	316
Pgrmc2	1830	1366
Lamtor3	1218	545
Trappc3	1224	1175
Clba1	1675	112
Tspan31	1454	1085
Prr13	776	1081
Dis3l	3206	373
Ube2f	1119	598
Cnot8	2145	1860
Dpep3	1662	1
Rac2	1303	873
Pmaip1	318	30
Ispd	2630	151
Gimap9	1700	20
Dhrs7b	1214	453
Tpst2	1792	419
Brd8	3296	869
Isg20	794	51
Esrra	2157	443
Taar2	1020	0
Ccl21	838	82
Cldn19	1594	167
C1qa	1002	8246
Esrrb	1302	14
RGD1310553	3433	874
MGC105649	1152	36
Lrpprc	4310	1247
Abhd1	1364	139
Twf1	2875	1727
Aox2	4342	18
Aox4	4878	2
C1qc	1029	5181
Ndufs7	723	1155
Bag5	2009	27
Aox3	4726	273
Dhodh	1529	80
Tmprss11g	2698	0
Slc10a4	1314	78
Ippk	1470	342
Zfp667	3384	120
Ndn	1600	1546
Hapln3	1322	22
Prss35	3132	59
Rnase9	1260	0
Lmcd1	1663	330
Rcn3	1418	502
Ebna1bp2	1109	610
Irf8	1275	522
Fga	2668	2
Il6st	7454	4850
Ka11	1387	1
Krt14	1458	1
Krt16	1392	0
Krt23	1269	5
Krt33a	1215	0
Krt34	1176	0
Krt36	1407	0
Krt28	1152	3
Krt12	1371	4
Slc9c1	3902	0
Lrrc66	2598	23
Psenen	534	1179
Igtp	2102	202
Ciao1	1430	525
Txnip	2742	5636
Prim1	1628	1124
Cmbl	1131	908
Wdr77	2031	206
Impad1	6401	194
Eif1a	1830	657
Tmem170b	941	109
U2af1l4	703	434
Serpina11	1588	41
Krt1	2404	14
Krt82	1482	0
Krt10	1581	66
Krt76	1746	0
Krt4	1611	0
Krt77	1560	2
Krt73	1662	2
Krt72	1662	0
Krt86	1557	0
Krt85	1419	0
Krt84	1674	0
Kb23	1668	0
Krt81	1626	1
Krt80	1359	7
Krt42	1359	1
Krt31	1245	0
Krt32	1368	10
Krt33b	1156	0
Krt35	1368	0
Krt40	1296	2
Krt25	1341	11
Krt26	1293	53
Krt27	1350	4
Kb15	1599	7
RT1-T24-4	1654	1
RT1-A1	1566	303
Krt75	1722	6
RT1-A2	1560	1033
RT1-A3	1403	34
RT1-Ba	1119	158
RT1-CE1	1191	1
RT1-CE10	1114	240
RT1-CE11	1078	0
RT1-CE12	1111	0
RT1-CE13	427	85
RT1-CE14	1565	117
RT1-CE15	1097	71
RT1-CE16	1018	123
RT1-CE2	1093	52
RT1-CE3	1167	9
RT1-CE4	1117	60
RT1-CE5	1608	588
RT1-CE7	1103	1
RT1-DOb	819	3
RT1-Da	1192	208
RT1-Ha	839	0
RT1-M1-2	1026	13
RT1-M1-4	1026	1
RT1-M10-1	915	0
RT1-M6-1	993	2
RT1-M6-2	999	11
RT1-N2	1390	22
RT1-N3	1804	263
RT1-O1	546	11
RT1-S2	531	18
RT1-T24-1	1059	110
Mrps10	508	142
Usp11	3399	1163
Pan2	3618	563
Usp54	5738	4570
Prss45	993	0
Prss46	750	1
Wfdc12	237	0
Wfdc6b	549	1
Wfdc9	225	0
Wfdc15a	243	0
Spink2	510	2
Spink4	228	4
Slpil2	393	0
Slpil3	393	0
Spink6	318	0
Spink14	297	0
LOC362901	978	0
LOC362921	412	1
Zfp292	9965	697
Scn4b	4272	1843
Spint5p	504	0
Uhrf1	2530	151
RT1-Db1	1273	93
Slc39a7	2290	1415
RT1-S3	2682	372
Serpinb3	981	0
Uqcrfs1	1087	1599
Yod1	912	70
Hbe1	444	1
Ssr1	2419	1798
Ldhd	1507	315
Krt2	2058	34
Zbtb22	2570	467
Tryx5	753	0
Prss58	723	0
Trim40	744	0
Trim10	2334	4
Stfa3l1	339	0
Pou5f1	1363	0
Wfdc15b	216	1
Capza2	2306	4530
Rps3	819	6382
Adprm	1262	254
Srsf9	1098	266
Chfr	3152	880
Mrfap1	1527	6084
Actr2	1303	2287
Nt5dc2	1798	354
Eci3	1185	280
Syne4	1141	9
Ndufc2	561	1638
Slx1b	2802	427
Ppdpf	660	1577
Tbrg1	1501	393
Mthfs	2754	326
Pla2g7	1772	4568
Cnot9	3351	640
Pask	4477	173
Mrpl38	1307	295
Oas1d	1518	0
Apon	1238	2
Enoph1	1688	1345
Nsdhl	1726	602
Arhgap29	4051	588
Nanp	1325	143
Krcc1	1613	933
Ift122	4109	595
Cmas	1692	928
Nipsnap3b	1116	260
Eps15	2968	4186
Ikbip	1122	260
Pomgnt2	1743	217
Cdh19	2325	283
Armc5	3263	751
Gemin6	1088	107
Ccnb2	1491	148
Pir	1513	471
Saa4	1742	0
Uqcrh	550	2652
Mycbpap	2866	156
Klra1	1949	138
Ly49s4	1393	0
Ly49s6	1161	1
Oas1k	1432	7
Oas1f	1555	8
Oas1h	1701	0
Oas1e	1690	0
Oas3	2811	14
Ly49s7	1155	0
Ly49i4	1353	0
Ly49i9	1346	0
Ly49si1	807	3
Ly49si2	804	0
Ly49i3	843	0
Ly49i7	819	1
Ly49i5	1410	0
Eogt	2141	272
Pfn4	1855	0
Fbxl16	1440	473
Fdcsp	337	0
Bin2a	2605	0
Taar3	1029	1
Ccdc8	3329	176
Fam115e	3131	0
Pms1	2970	203
Trim25	2435	313
Zfp799	4598	266
Zfp868	2180	454
B4galt3	1970	461
Tacstd2	1701	7
Ier2	1525	218
Pdcd10	1242	1263
Prelid3b	1187	676
Clp1	1809	154
Arhgdib	1130	1550
Klc4	2567	500
Actr10	1432	1406
Acy3	1307	174
Bri3	744	428
Brms1	1261	527
Mest	1341	109
Sub1	758	1572
Nubp1	1222	490
Tmem204	1768	99
Nudcd2	1569	475
Sar1b	1157	1302
Tnfsf13	1642	319
Ska2	1189	122
Ifi35	1073	175
Apoh	1145	3
Yars2	1564	139
Kng1	1495	0
Rfc3	1242	208
RGD1311899	1417	1885
Tmco1	1156	512
G0s2	729	39
Abraxas1	1452	95
Spryd7	958	520
Prelid1	1090	1619
Lars	3811	2043
Wdr98	2123	708
Tppp3	978	3219
Utp4	2205	318
Pepd	1810	1757
Pop4	1179	592
Aspdh	950	92
Dbx1	1008	0
Kif22	2073	389
Qprt	1188	145
Mrpl16	1151	322
Glyat	891	0
Lpxn	1702	353
Taar5	1014	0
Clic2	1195	177
Zfp622	1643	78
Mccc1	2385	373
Spc25	1255	110
Mgme1	2045	108
Zgpat	1911	414
Hat1	1477	565
Thnsl2	1755	234
Ccdc174	1777	290
Spsb2	1214	18
Wbp11	2574	335
Car8	1403	102
Serpina6	1460	0
Zfp414	1118	365
Ebag9	1924	502
Dnal4	1495	345
Etfa	1301	1704
Uba5	1433	784
Abhd14a	1415	221
Coq10b	1624	530
Sumo1	1126	1659
Fastkd2	2203	189
Itm2c	1948	8378
Tceal1	1175	523
Anks3	2389	375
Plekhm1	5020	710
Nepro	1917	57
Psph	1142	171
Oas1i	1648	30
Oasl	1980	29
Oasl2	1743	103
Tor3a	1809	216
Hsd17b13	1297	18
Drg1	1607	710
Dcaf11	3078	2104
Riok2	1790	346
Thumpd1	2685	906
Cdc42ep2	1367	970
Rom1	1548	302
Dclk2	3980	753
Sh3glb2	1823	5062
Thrap3	3562	2632
LOC314140	1718	134
Wnt7b	1028	112
Dcun1d5	1206	472
Mtfmt	1391	216
Lysmd3	1164	92
Mad2l1bp	1237	124
Imp4	1687	786
Rrp15	1164	157
Tmed9	1418	1593
Sipa1l2	6681	1080
Dmac2	1851	713
Lhpp	1640	893
RGD1359508	1140	164
Lmo4	1629	784
Tmem140	1372	121
Lrrc41	2954	763
RGD1304567	1098	338
Yipf4	1820	463
Slc17a5	2692	421
Mitd1	1151	233
Oas2	2273	8
Asphd2	1874	162
Lrg1	1298	363
Klra2	1191	0
Srsf2	1901	2875
Ppp1r7	2293	992
Atl1	2584	1314
Ly49si3	804	0
Gsta3	1634	12
Rtn3	4926	12946
Metrn	924	1449
Tbx5	1593	0
Tsku	2574	177
Pacsin3	1753	748
Pip5k1c	4333	1546
Spetex-2F	585	0
Spetex-2H	591	0
Spetex-2G	583	0
Ggnbp1	1388	15
Kctd10	2895	1045
Taar7c	1077	0
Spetex-2A	640	0
Cndp2	2090	2149
Gsta5	792	0
Tmem120a	1559	411
Ficd	1926	251
Mri1	1212	235
Slc10a7	1023	109
Prepl	2192	1939
Rnd2	1347	3479
Gmcl1	3243	719
Slc25a29	1848	246
Tmem17	1502	181
Rps6kb2	1752	501
Zc3h15	2013	811
Klrb1a	1014	0
Mok	1621	122
Pigv	2411	147
Naaa	1813	853
Eng	2887	1327
Amy1a	1639	6
Tmem126a	2488	343
Trpm2	4527	1183
Prss36	2742	41
Trim26	3197	376
Spetex-2B	585	0
Spetex-2C	583	0
Spetex-2D	585	0
Spetex-2E	585	0
Crisp2	1414	1
Fam89a	1343	129
Cldn9	1432	60
Rnps1	1824	1400
Nubp2	1392	676
Serpinf2	2167	18
Sept4	1353	3432
Psme3	2616	1270
Trmt2a	2241	407
Abcf3	2522	1108
Hcls1	1950	602
Gart	3403	954
Tssk1b	1424	6
Hsph1	3425	2316
Ift22	1026	263
Tpst1	1692	831
Rnf10	3066	2998
Stat2	3434	943
Acbd6	1476	360
Ndufs2	1583	3858
Spta1	7945	358
Gpatch2	1364	137
Lap3	2187	4524
Lyar	1479	158
Polm	2867	233
Fignl1	2890	34
Dr1	3008	61
Fermt2	3214	4485
Rec8	2025	6
Cab39l	1400	646
Anxa11	2289	1365
Gtpbp3	2366	236
Sugp1	2077	801
Pdgfrl	1482	119
Nedd9	4370	688
Prpf4b	4353	1557
Mbd1	2468	461
Nup93	2692	459
Aktip	1706	2313
Atp6v0d1	1582	4525
Dpep2	1634	33
Sh3glb1	1769	2993
Trip13	1798	67
Mill1	2697	9
Btbd1	3006	3597
Far1	1715	847
Hbs1l	2690	1712
Xpo6	4357	1512
Bag3	2328	966
Doc2g	1461	72
Scyl1	2591	1090
Ehd1	3234	1548
Best1	2008	22
Cdc37l1	1610	1413
Cnnm2	3275	280
Stn1	1530	265
Slc37a1	2933	107
Pcbp3	2057	875
Hexb	1808	3632
Rai14	4630	289
Slc7a12	1763	1
Ccna1	1729	60
Dap3	1855	546
Sf3b4	1533	680
Slc39a8	3073	140
Pigk	1533	1178
Cybrd1	3404	278
Chst1	2362	569
Lcmt2	2125	96
Ell3	1628	91
Raly	1404	2236
Ctsa	1988	5864
Zswim2	2054	10
Srms	2214	21
Cercam	2694	293
Asb6	2165	387
Mapkap1	2371	487
Stom	1764	1127
Smarcd3	1674	515
Gimap6	1327	26
Strap	1736	1785
Tm7sf3	2049	1245
Xkr4	3709	84
Atp6v0d2	1306	7
Actl7a	1476	5
Akap2	6892	2742
Aldh1b1	2197	87
Wdr31	1334	103
Tekt2	1532	21
Dhdds	1421	725
Tardbp	2040	2093
Ppan	1635	260
Snx17	1906	1449
Nt5c1b	1838	1
Coq6	1738	426
Asb2	2485	177
Mknk2	3421	1437
Sf3a2	1607	435
Glipr1	987	383
Cnot2	1779	751
Gns	1730	941
Eif3el1	1477	1101
Ndrg1	2876	11027
Atp6v1c1	1744	2523
Pycr3	1466	398
Gga1	2741	1038
Tuba1c	1535	206
C2cd2l	3337	729
Tmod3	1606	965
Fbxo9	2121	974
Morf4l1	1737	4810
Plscr4	1879	263
Lrrc2	2505	21
Zap70	2209	6
Orc2	1821	385
Rnf25	1449	448
Nid2	4752	487
Ace2	2296	84
Irgm	2209	190
Zfp18	2167	233
Pipox	1692	19
Rnf135	2255	155
Lig3	3849	634
Snx11	2499	616
Acbd4	1787	468
Ftsj3	2871	534
Lamp3	1897	4
Tbccd1	2143	235
Dirc2	2673	939
B4galt4	2081	233
Tssk2	1356	7
Papolb	2347	8
Zscan21	2202	295
Cldn4	1798	43
Epb41l5	2180	127
Ubxn4	2292	1556
Mdm4	1898	531
Serpinc1	1527	1
Nuf2	1785	238
Mnda	1744	71
Zfp281	3081	410
Brdt	1656	1
Arhgap24	2728	288
Paqr3	1859	493
Art3	1482	975
Cdkl2	2104	514
Utp3	1655	411
Lias	1587	481
Mtmr3	5708	1326
Efemp1	2010	477
Samd8	1535	867
Irf9	1599	561
Xkr6	2816	17
Tdrd3	2580	186
Lcp1	3407	3049
Kbtbd6	1758	0
Spry2	1818	754
Btd	1973	481
Sh2d4a	2437	39
Mfap3l	1926	842
Fbxo8	1623	574
Zfp367	3494	598
Cage1	2867	56
Zkscan3	2567	551
Calml3	1376	0
Cdh16	2868	0
Ces5a	2045	15
Gpt2	3644	1169
Mcoln3	1974	18
Rnf146	1879	828
Cnksr3	3337	661
Tab2	4596	1674
Sae1	1888	1038
Nectin2	2647	378
Coq8b	2096	731
Sphk2	2383	823
Grwd1	1920	246
Uros	1577	128
Tesmin	2046	1
Ptgdr2	1297	12
Gsto2	1384	33
Ppp1r3c	2751	776
Rrp1	1791	612
Herc4	3822	706
Tspyl4	1988	1664
Phyhipl	1520	2035
Mtmr12	2093	232
Sema4a	3153	903
Arhgef2	4188	2075
Hfe2	2118	1
Polr3c	2367	505
Slc35a3	1927	254
Snx7	1760	270
Adh6	1854	1
Stam2	1818	368
Cytip	1670	68
March7	2384	891
Pex16	1207	367
Dusp2	1625	12
Zc3h8	1527	176
Foxs1	1270	26
Xkr7	2718	28
Zfp64	2396	177
Zbtb43	5082	342
Rnf32	1902	75
Tia1	1401	453
Atg7	2308	392
Recql	2389	811
Xkr8	2653	95
Slc7a13	1826	3
Coro2a	2043	46
Kif12	2228	1
Trim32	3164	745
Ddost	1563	1919
Zbtb17	2770	406
Mad2l2	1155	259
Gpr157	2337	119
Thumpd2	1994	180
Galnt14	2284	49
Zfp513	2173	614
Lpin1	3083	686
Ankrd9	1453	89
Ptdss1	2473	1853
Rexo1	4436	770
Creb3l3	1927	2
Spag1	3651	163
Fbxo43	2526	4
Osr2	1709	41
Cbx6	3071	1481
Naga	1763	803
Prr5	1735	210
Tymp	2353	559
C1qtnf5	1335	882
Rpp25	1381	74
Loxl1	2452	479
Slc35g2	1572	187
Mapkapk3	2604	597
Zfp105	2002	220
Satb1	2978	397
Pgk2	1567	0
Inpp1	1618	221
Hsfy2	1410	0
Sp140	2789	316
B3gnt7	2531	179
Mlph	2865	27
Gtf2a1l	1577	13
Fus	1816	2607
Plscr3	1746	473
Rab34	1297	413
Tada2a	2101	377
Scrn2	1443	148
Jmjd6	1700	193
Tfg	1899	1359
Hgd	1672	1
Dgcr2	1948	278
Pxn	3710	1558
Ankrd13a	3642	3023
Uchl5	1824	487
Enah	1976	549
Stx18	1493	608
Tbc1d14	5170	2682
Thoc5	2199	740
Tbrg4	2128	382
Tm9sf1	2410	603
Cdadc1	1379	588
Cog3	2851	610
Letm2	1721	385
Upf3a	1502	470
Gkap1	1566	393
Tbce	1791	890
Mllt10	4741	708
Lims2	2050	519
Adgre5	3016	394
Emc8	1005	392
Abcb10	3438	443
Pld3	1848	2820
Tulp2	1576	8
Zfp143	3015	237
Nap1l4	2273	2608
Bscl2	1362	948
Rfx3	2401	104
Trub1	1695	99
Fkbp5	3478	1692
Zfand3	2579	2116
Rsph1	1000	51
Mccc2	2143	1172
Mynn	2327	336
Fxr1	2096	758
Bbs7	2695	360
Elf2	4004	704
Sike1	2376	572
Cryz	1900	273
Rbms1	1959	422
Caprin1	3288	4813
Vps39	4386	1342
Klhl7	2856	1177
Creb3l2	3289	730
Lpcat3	1904	789
Ubap1	2637	1026
Dtnb	3361	434
Eipr1	1577	377
Rdh11	1622	659
Vrk1	1878	243
Rnf41	1984	667
Hsp90b1	2803	8045
Arhgap9	2498	287
Ttll1	1912	268
Cadm1	1777	578
Ppp2r3a	5198	1031
Klhdc3	1977	1777
Traf3ip1	2254	166
Dpp10	2332	355
Phlda3	1424	736
Pigc	1392	497
Pycr2	1540	463
Rnase12	438	5
Trim13	1363	95
Phf7	1545	128
Calr3	1396	35
Sfxn1	2152	763
Serpinb6b	1410	51
Pcdhgb7	4663	118
Tmc5	3016	13
Ssh3	2691	918
Trim55	2658	126
Lhx8	1758	0
Catsper2	2210	66
Oxct2a	1755	0
Fbxo7	1793	1118
Bin2	1925	1145
Nfe2	1658	5
Mgat4a	7192	236
Stat4	2981	8
Xk	2845	54
Xkr5	2180	77
Xkr9	1892	0
Xkrx	1817	10
Rnase13	462	14
Rnase17	468	0
NMS	496	4
Plcz1	1938	0
Impact	3331	4368
Fam20a	1626	164
Fam20c	2959	963
Arih2	3753	1025
Dgat2	2294	361
Npepo	2451	109
Rgs7bp	1335	157
Pced1a	1106	418
Plpp7	1967	132
Fam174a	1180	384
Cpsf4	1656	287
Dusp26	1603	730
MGC108823	1598	54
Lrrc57	1998	413
Senp8	986	65
Nono	2411	3062
Ccl9	1289	14
Tmem41b	2358	1198
Ang2	504	0
Fut10	1310	163
Clec11a	1927	69
Sept1	1418	83
Dntt	1826	11
Supv3l1	2292	384
Ak6	979	129
Terf1	2022	256
Lman1l	1587	7
Enpp7	1320	0
Rnase10	639	5
Rab18	1746	2046
Il21r	2403	100
Irf2bpl	2349	650
Zbtb38	3902	604
Ess2	1726	277
Polr2c	1163	560
Rxfp2	2214	1
Rnase11	1475	3
Set	1519	157
Slc13a4	2070	523
Klri2	837	1
Klri1	1096	0
Cdh7	2361	106
Ckmt1	1580	2380
Fau	516	3983
Cbln2	2356	458
Lipg	1589	1
Wee1	3276	535
Pip5k1b	2888	166
Enpp5	1855	2935
Zfp422	2379	485
Rcan3	790	97
Nol12	928	142
Cdh20	2450	322
Ly49s5	1426	0
Tspyl1	2560	1992
Glrx2	1406	678
Phb2	1349	1199
Gmpr2	2145	366
Allc	1474	0
Gdf6	1576	1
Art5	1989	2
Ptpn9	2058	1007
Clk4	1392	667
Slc39a11	1267	72
Sectm1a	1605	42
Cryzl1	1832	329
Ccl24	1461	62
Rab35	2089	1017
Mtm1	2449	592
Igfbp7	1104	1540
Smtn	3307	271
Pold2	1562	215
Sugt1	1180	870
Nat3	873	1
Defa24	421	0
Adprhl1	1545	6
Rpp40	1179	206
Hist1h2ail1	411	7
Akr1c2	1361	0
Rbm17	1528	763
Ndfip1	1711	5025
Rit2	1902	905
Aprt	543	963
Thbs1	3609	302
Raet1l	1419	2
Fbxo17	1595	5
Ggn	2519	44
Sipa1l3	3629	314
Klk1c8	857	0
Mrpl46	1143	336
Stard10	1251	437
Tspan4	1410	221
Tm7sf2	1467	343
Sfxn2	2068	17
Btbd9	1955	248
Pknox1	1539	184
Dnajb4	1477	596
Plekha3	1697	599
Fsip1	1663	15
Osbpl2	2719	1025
Clic3	776	52
