"id","UniqueID","Gene.Name","Protein.ID","GeneType"
38516,"Gm24819","Gm24819","","protein_coding"
38517,"Tmem170b","Tmem170b","","protein_coding"
38518,"RP24-503F11.3","RP24-503F11.3","","protein_coding"
38519,"Adtrp","Adtrp","","protein_coding"
38520,"RP23-21E23.2","RP23-21E23.2","","protein_coding"
38521,"RP23-21E23.4","RP23-21E23.4","","protein_coding"
38522,"RP23-21E23.3","RP23-21E23.3","","protein_coding"
38523,"RP24-213G21.1","RP24-213G21.1","","protein_coding"
38524,"Gm22157","Gm22157","","protein_coding"
38525,"RP24-87A4.1","RP24-87A4.1","","protein_coding"
38526,"Hivep1","Hivep1","","protein_coding"
38527,"Edn1","Edn1","","protein_coding"
38528,"RP23-299N21.2","RP23-299N21.2","","protein_coding"
38529,"RP23-456M15.1","RP23-456M15.1","","protein_coding"
38530,"RP24-393P24.1","RP24-393P24.1","","protein_coding"
38531,"Gm23086","Gm23086","","protein_coding"
38532,"Phactr1","Phactr1","","protein_coding"
38533,"RP23-127A20.3","RP23-127A20.3","","protein_coding"
38534,"RP23-127A20.2","RP23-127A20.2","","protein_coding"
38535,"RP23-127A20.4","RP23-127A20.4","","protein_coding"
38536,"Gm26086","Gm26086","","protein_coding"
38537,"RP24-235K10.1","RP24-235K10.1","","protein_coding"
38538,"Tbc1d7","Tbc1d7","","protein_coding"
38539,"Gfod1","Gfod1","","protein_coding"
38540,"Sirt5","Sirt5","","protein_coding"
38541,"Nol7","Nol7","","protein_coding"
38542,"Ranbp9","Ranbp9","","protein_coding"
38543,"RP24-62L21.4","RP24-62L21.4","","protein_coding"
38544,"Gm26064","Gm26064","","protein_coding"
38545,"RP23-167E23.2","RP23-167E23.2","","protein_coding"
38546,"RP23-167E23.1","RP23-167E23.1","","protein_coding"
38547,"RP23-167E23.3","RP23-167E23.3","","protein_coding"
38548,"Mcur1","Mcur1","","protein_coding"
38549,"Rnf182","Rnf182","","protein_coding"
38550,"RP24-156M16.3","RP24-156M16.3","","protein_coding"
38551,"RP24-156M16.2","RP24-156M16.2","","protein_coding"
38552,"Cd83","Cd83","","protein_coding"
38553,"RP23-349P1.1","RP23-349P1.1","","protein_coding"
38554,"RP23-349P1.2","RP23-349P1.2","","protein_coding"
38555,"Gm23117","Gm23117","","protein_coding"
38556,"RP23-349P1.3","RP23-349P1.3","","protein_coding"
38557,"RP23-469C2.2","RP23-469C2.2","","protein_coding"
38558,"RP23-469C2.3","RP23-469C2.3","","protein_coding"
38559,"RP23-469C2.1","RP23-469C2.1","","protein_coding"
38560,"RP23-469C2.4","RP23-469C2.4","","protein_coding"
38561,"RP24-496E14.1","RP24-496E14.1","","protein_coding"
38562,"RP24-496E14.3","RP24-496E14.3","","protein_coding"
38563,"RP24-496E14.2","RP24-496E14.2","","protein_coding"
38564,"RP23-416A5.4","RP23-416A5.4","","protein_coding"
38565,"RP23-416A5.3","RP23-416A5.3","","protein_coding"
38566,"RP23-416A5.1","RP23-416A5.1","","protein_coding"
38567,"RP23-416A5.2","RP23-416A5.2","","protein_coding"
38568,"RP23-416A5.5","RP23-416A5.5","","protein_coding"
38569,"RP24-80C13.1","RP24-80C13.1","","protein_coding"
38570,"RP24-80C13.2","RP24-80C13.2","","protein_coding"
38571,"RP23-391A19.1","RP23-391A19.1","","protein_coding"
38572,"Jarid2","Jarid2","","protein_coding"
38573,"Gm22213","Gm22213","","protein_coding"
38574,"Dtnbp1","Dtnbp1","","protein_coding"
38575,"Gm23104","Gm23104","","protein_coding"
38576,"RP23-54F9.1","RP23-54F9.1","","protein_coding"
38577,"Gm9817","Gm9817","","protein_coding"
38578,"RP23-211D22.1","RP23-211D22.1","","protein_coding"
38579,"RP23-285H4.1","RP23-285H4.1","","protein_coding"
38580,"RP23-285H4.2","RP23-285H4.2","","protein_coding"
38581,"RP23-285H4.3","RP23-285H4.3","","protein_coding"
38582,"Gm23755","Gm23755","","protein_coding"
38583,"Mylip","Mylip","","protein_coding"
38584,"RP23-473O6.2","RP23-473O6.2","","protein_coding"
38585,"Gm23387","Gm23387","","protein_coding"
38586,"Gmpr","Gmpr","","protein_coding"
38587,"Atxn1","Atxn1","","protein_coding"
38588,"RP24-380I6.1","RP24-380I6.1","","protein_coding"
38589,"RP24-291G13.1","RP24-291G13.1","","protein_coding"
38590,"RP23-166O7.1","RP23-166O7.1","","protein_coding"
38591,"RP24-536G18.1","RP24-536G18.1","","protein_coding"
38592,"RP24-536G18.2","RP24-536G18.2","","protein_coding"
38593,"Stmnd1","Stmnd1","","protein_coding"
38594,"Rbm24","Rbm24","","protein_coding"
38595,"RP23-227L14.1","RP23-227L14.1","","protein_coding"
38596,"Cap2","Cap2","","protein_coding"
38597,"Gm24915","Gm24915","","protein_coding"
38598,"RP23-227L14.2","RP23-227L14.2","","protein_coding"
38599,"Fam8a1","Fam8a1","","protein_coding"
38600,"Nup153","Nup153","","protein_coding"
38601,"Kif13a","Kif13a","","protein_coding"
38602,"Gm24620","Gm24620","","protein_coding"
38603,"RP23-195M6.1","RP23-195M6.1","","protein_coding"
38604,"Gm22960","Gm22960","","protein_coding"
38605,"RP23-195M6.4","RP23-195M6.4","","protein_coding"
38606,"RP23-81N4.4","RP23-81N4.4","","protein_coding"
38607,"Gm24769","Gm24769","","protein_coding"
38608,"RP23-81N4.5","RP23-81N4.5","","protein_coding"
38609,"Nhlrc1","Nhlrc1","","protein_coding"
38610,"Tpmt","Tpmt","","protein_coding"
38611,"RP23-81N4.7","RP23-81N4.7","","protein_coding"
38612,"Kdm1b","Kdm1b","","protein_coding"
38613,"Dek","Dek","","protein_coding"
38614,"RP24-259F16.2","RP24-259F16.2","","protein_coding"
38615,"Rnf144b","Rnf144b","","protein_coding"
38616,"RP24-259F16.5","RP24-259F16.5","","protein_coding"
38617,"RP24-259F16.4","RP24-259F16.4","","protein_coding"
38618,"RP23-452D10.2","RP23-452D10.2","","protein_coding"
38619,"RP23-37H11.1","RP23-37H11.1","","protein_coding"
38620,"RP23-414I10.1","RP23-414I10.1","","protein_coding"
38621,"RP23-347J22.2","RP23-347J22.2","","protein_coding"
38622,"RP23-347J22.1","RP23-347J22.1","","protein_coding"
38623,"RP23-347J22.3","RP23-347J22.3","","protein_coding"
38624,"RP23-347J22.4","RP23-347J22.4","","protein_coding"
38625,"RP24-328A10.1","RP24-328A10.1","","protein_coding"
38626,"RP23-344L21.1","RP23-344L21.1","","protein_coding"
38627,"Id4","Id4","","protein_coding"
38628,"RP23-344L21.3","RP23-344L21.3","","protein_coding"
38629,"RP23-344L21.4","RP23-344L21.4","","protein_coding"
38630,"RP23-344L21.5","RP23-344L21.5","","protein_coding"
38631,"Zfp169","Zfp169","","protein_coding"
38632,"RP24-270A10.2","RP24-270A10.2","","protein_coding"
38633,"RP24-270A10.4","RP24-270A10.4","","protein_coding"
38634,"Mirlet7d","Mirlet7d","","protein_coding"
38635,"Gm24111","Gm24111","","protein_coding"
38636,"Mirlet7f-1","Mirlet7f-1","","protein_coding"
38637,"Mirlet7a-1","Mirlet7a-1","","protein_coding"
38638,"RP24-270A10.5","RP24-270A10.5","","protein_coding"
38639,"Gm25232","Gm25232","","protein_coding"
38640,"Ptpdc1","Ptpdc1","","protein_coding"
38641,"RP24-270A10.7","RP24-270A10.7","","protein_coding"
38642,"Barx1","Barx1","","protein_coding"
38643,"RP24-252N17.1","RP24-252N17.1","","protein_coding"
38644,"Phf2","Phf2","","protein_coding"
38645,"Phf2os1","Phf2os1","","protein_coding"
38646,"Fam120a","Fam120a","","protein_coding"
38647,"Fam120aos","Fam120aos","","protein_coding"
38648,"Wnk2","Wnk2","","protein_coding"
38649,"Ninj1","Ninj1","","protein_coding"
38650,"Card19","Card19","","protein_coding"
38651,"Susd3","Susd3","","protein_coding"
38652,"Fgd3","Fgd3","","protein_coding"
38653,"Bicd2","Bicd2","","protein_coding"
38654,"Ippk","Ippk","","protein_coding"
38655,"Cenpp","Cenpp","","protein_coding"
38656,"RP23-249L6.2","RP23-249L6.2","","protein_coding"
38657,"Ecm2","Ecm2","","protein_coding"
38658,"Aspn","Aspn","","protein_coding"
38659,"Omd","Omd","","protein_coding"
38660,"Ogn","Ogn","","protein_coding"
38661,"Nol8","Nol8","","protein_coding"
38662,"Iars","Iars","","protein_coding"
38663,"Gm25394","Gm25394","","protein_coding"
38664,"Gm23482","Gm23482","","protein_coding"
38665,"RP23-443A7.4","RP23-443A7.4","","protein_coding"
38666,"RP23-443A7.5","RP23-443A7.5","","protein_coding"
38667,"RP23-443A7.7","RP23-443A7.7","","protein_coding"
38668,"RP23-443A7.2","RP23-443A7.2","","protein_coding"
38669,"RP23-443A7.6","RP23-443A7.6","","protein_coding"
38670,"RP23-155L11.1","RP23-155L11.1","","protein_coding"
38671,"RP23-155L11.2","RP23-155L11.2","","protein_coding"
38672,"RP23-155L11.4","RP23-155L11.4","","protein_coding"
38673,"RP23-155L11.3","RP23-155L11.3","","protein_coding"
38674,"RP23-155L11.5","RP23-155L11.5","","protein_coding"
38675,"RP23-155L11.8","RP23-155L11.8","","protein_coding"
38676,"RP23-155L11.6","RP23-155L11.6","","protein_coding"
38677,"RP23-155L11.7","RP23-155L11.7","","protein_coding"
38678,"RP23-47D6.2","RP23-47D6.2","","protein_coding"
38679,"RP23-47D6.1","RP23-47D6.1","","protein_coding"
38680,"RP23-47D6.3","RP23-47D6.3","","protein_coding"
38681,"Gm24300","Gm24300","","protein_coding"
38682,"RP23-131P21.6","RP23-131P21.6","","protein_coding"
38683,"RP23-76L8.2","RP23-76L8.2","","protein_coding"
38684,"RP23-131P21.4","RP23-131P21.4","","protein_coding"
38685,"RP23-131P21.3","RP23-131P21.3","","protein_coding"
38686,"RP23-131P21.2","RP23-131P21.2","","protein_coding"
38687,"RP23-131P21.1","RP23-131P21.1","","protein_coding"
38688,"Gm24017","Gm24017","","protein_coding"
38689,"RP23-131P21.5","RP23-131P21.5","","protein_coding"
38690,"RP23-76L8.1","RP23-76L8.1","","protein_coding"
38691,"Fbxw17","Fbxw17","","protein_coding"
38692,"RP23-51H15.3","RP23-51H15.3","","protein_coding"
38693,"Nutm2","Nutm2","","protein_coding"
38694,"Mir683-1","Mir683-1","","protein_coding"
38695,"RP24-348G4.2","RP24-348G4.2","","protein_coding"
38696,"Mir683-2","Mir683-2","","protein_coding"
38697,"RP24-348G4.1","RP24-348G4.1","","protein_coding"
38698,"Gm23952","Gm23952","","protein_coding"
38699,"RP23-300N8.1","RP23-300N8.1","","protein_coding"
38700,"RP23-300N8.5","RP23-300N8.5","","protein_coding"
38701,"RP23-300N8.4","RP23-300N8.4","","protein_coding"
38702,"RP23-300N8.2","RP23-300N8.2","","protein_coding"
38703,"Gm22199","Gm22199","","protein_coding"
38704,"Spin1","Spin1","","protein_coding"
38705,"Nxnl2","Nxnl2","","protein_coding"
38706,"Gm44341","Gm44341","","protein_coding"
38707,"RP23-390G1.4","RP23-390G1.4","","protein_coding"
38708,"RP23-390G1.3","RP23-390G1.3","","protein_coding"
38709,"RP23-25G2.1","RP23-25G2.1","","protein_coding"
38710,"RP23-25G2.2","RP23-25G2.2","","protein_coding"
38711,"RP23-246E2.1","RP23-246E2.1","","protein_coding"
38712,"S1pr3","S1pr3","","protein_coding"
38713,"Shc3","Shc3","","protein_coding"
38714,"Cks2","Cks2","","protein_coding"
38715,"Gm22806","Gm22806","","protein_coding"
38716,"Secisbp2","Secisbp2","","protein_coding"
38717,"Sema4d","Sema4d","","protein_coding"
38718,"Gm23566","Gm23566","","protein_coding"
38719,"Gadd45g","Gadd45g","","protein_coding"
38720,"RP23-356F21.2","RP23-356F21.2","","protein_coding"
38721,"RP23-356F21.1","RP23-356F21.1","","protein_coding"
38722,"RP23-217J21.2","RP23-217J21.2","","protein_coding"
38723,"RP23-217J21.1","RP23-217J21.1","","protein_coding"
38724,"RP23-217J21.3","RP23-217J21.3","","protein_coding"
38725,"Diras2","Diras2","","protein_coding"
38726,"Syk","Syk","","protein_coding"
38727,"RP23-26O24.3","RP23-26O24.3","","protein_coding"
38728,"Auh","Auh","","protein_coding"
38729,"n-R5s54","n-R5s54","","protein_coding"
38730,"Nfil3","Nfil3","","protein_coding"
38731,"RP23-277M5.2","RP23-277M5.2","","protein_coding"
38732,"RP23-277M5.1","RP23-277M5.1","","protein_coding"
38733,"Ror2","Ror2","","protein_coding"
38734,"Sptlc1","Sptlc1","","protein_coding"
38735,"RP23-340E6.2","RP23-340E6.2","","protein_coding"
38736,"RP23-340E6.3","RP23-340E6.3","","protein_coding"
38737,"Msx2","Msx2","","protein_coding"
38738,"RP24-512K19.2","RP24-512K19.2","","protein_coding"
38739,"RP24-512K19.1","RP24-512K19.1","","protein_coding"
38740,"RP24-87I20.1","RP24-87I20.1","","protein_coding"
38741,"RP24-87I20.2","RP24-87I20.2","","protein_coding"
38742,"RP24-87I20.3","RP24-87I20.3","","protein_coding"
38743,"RP24-353L12.1","RP24-353L12.1","","protein_coding"
38744,"RP24-267I1.4","RP24-267I1.4","","protein_coding"
38745,"RP24-267I1.1","RP24-267I1.1","","protein_coding"
38746,"RP24-267I1.2","RP24-267I1.2","","protein_coding"
38747,"RP24-267I1.3","RP24-267I1.3","","protein_coding"
38748,"Drd","Drd","","protein_coding"
38749,"Sfxn1","Sfxn1","","protein_coding"
38750,"RP23-472D11.2","RP23-472D11.2","","protein_coding"
38751,"Hrh2","Hrh2","","protein_coding"
38752,"RP23-25E6.2","RP23-25E6.2","","protein_coding"
38753,"RP23-25E6.3","RP23-25E6.3","","protein_coding"
38754,"CH25-660D15.2","CH25-660D15.2","","protein_coding"
38755,"CH25-660D15.1","CH25-660D15.1","","protein_coding"
38756,"Cplx2","Cplx2","","protein_coding"
38757,"RP24-385A10.3","RP24-385A10.3","","protein_coding"
38758,"Gm22668","Gm22668","","protein_coding"
38759,"Thoc3","Thoc3","","protein_coding"
38760,"RP24-385A10.4","RP24-385A10.4","","protein_coding"
38761,"Simc1","Simc1","","protein_coding"
38762,"RP23-452K4.2","RP23-452K4.2","","protein_coding"
38763,"Arl10","Arl10","","protein_coding"
38764,"Gm24195","Gm24195","","protein_coding"
38765,"Nop16","Nop16","","protein_coding"
38766,"Higd2a","Higd2a","","protein_coding"
38767,"Cltb","Cltb","","protein_coding"
38768,"Faf2","Faf2","","protein_coding"
38769,"Rnf44","Rnf44","","protein_coding"
38770,"Cdhr2","Cdhr2","","protein_coding"
38771,"Gprin1","Gprin1","","protein_coding"
38772,"Sncb","Sncb","","protein_coding"
38773,"RP23-50I19.6","RP23-50I19.6","","protein_coding"
38774,"Eif4e1b","Eif4e1b","","protein_coding"
38775,"Tspan17","Tspan17","","protein_coding"
38776,"RP24-300H23.3","RP24-300H23.3","","protein_coding"
38777,"RP24-300H23.6","RP24-300H23.6","","protein_coding"
38778,"RP24-300H23.4","RP24-300H23.4","","protein_coding"
38779,"RP24-300H23.5","RP24-300H23.5","","protein_coding"
38780,"Unc5a","Unc5a","","protein_coding"
38781,"Hk3","Hk3","","protein_coding"
38782,"Uimc1","Uimc1","","protein_coding"
38783,"RP23-335A11.4","RP23-335A11.4","","protein_coding"
38784,"Zfp346","Zfp346","","protein_coding"
38785,"RP23-375O18.3","RP23-375O18.3","","protein_coding"
38786,"Gm17617","Gm17617","","protein_coding"
38787,"Fgfr4","Fgfr4","","protein_coding"
38788,"Nsd1","Nsd1","","protein_coding"
38789,"RP24-224I13.6","RP24-224I13.6","","protein_coding"
38790,"Rab24","Rab24","","protein_coding"
38791,"Prelid1","Prelid1","","protein_coding"
38792,"Mxd3","Mxd3","","protein_coding"
38793,"Lman2","Lman2","","protein_coding"
38794,"Rgs14","Rgs14","","protein_coding"
38795,"Slc34a1","Slc34a1","","protein_coding"
38796,"Pfn3","Pfn3","","protein_coding"
38797,"F12","F12","","protein_coding"
38798,"Grk6","Grk6","","protein_coding"
38799,"Mir6943","Mir6943","","protein_coding"
38800,"Prr7","Prr7","","protein_coding"
38801,"Dbn1","Dbn1","","protein_coding"
38802,"Mir6944","Mir6944","","protein_coding"
38803,"Pdlim7","Pdlim7","","protein_coding"
38804,"Mir6945","Mir6945","","protein_coding"
38805,"Dok3","Dok3","","protein_coding"
38806,"Ddx41","Ddx41","","protein_coding"
38807,"RP23-216P14.4","RP23-216P14.4","","protein_coding"
38808,"Fam193b","Fam193b","","protein_coding"
38809,"Tmed9","Tmed9","","protein_coding"
38810,"B4galt7","B4galt7","","protein_coding"
38811,"RP23-216P14.2","RP23-216P14.2","","protein_coding"
38812,"Caml","Caml","","protein_coding"
38813,"Ddx46","Ddx46","","protein_coding"
38814,"RP23-216P14.8","RP23-216P14.8","","protein_coding"
38815,"Txndc15","Txndc15","","protein_coding"
38816,"Pcbd2","Pcbd2","","protein_coding"
38817,"RP23-108P11.1","RP23-108P11.1","","protein_coding"
38818,"Catsper3","Catsper3","","protein_coding"
38819,"Pitx1","Pitx1","","protein_coding"
38820,"RP23-44N12.3","RP23-44N12.3","","protein_coding"
38821,"RP24-320I19.2","RP24-320I19.2","","protein_coding"
38822,"RP24-320I19.1","RP24-320I19.1","","protein_coding"
38823,"H2afy","H2afy","","protein_coding"
38824,"Gm25148","Gm25148","","protein_coding"
38825,"Tifab","Tifab","","protein_coding"
38826,"RP24-342J3.3","RP24-342J3.3","","protein_coding"
38827,"RP24-342J3.4","RP24-342J3.4","","protein_coding"
38828,"Neurog1","Neurog1","","protein_coding"
38829,"Cxcl14","Cxcl14","","protein_coding"
38830,"RP23-348B21.3","RP23-348B21.3","","protein_coding"
38831,"Gm24716","Gm24716","","protein_coding"
38832,"RP23-348B21.2","RP23-348B21.2","","protein_coding"
38833,"RP23-348B21.1","RP23-348B21.1","","protein_coding"
38834,"Slc25a48","Slc25a48","","protein_coding"
38835,"Il9","Il9","","protein_coding"
38836,"Fbxl21","Fbxl21","","protein_coding"
38837,"Lect2","Lect2","","protein_coding"
38838,"RP24-282A18.5","RP24-282A18.5","","protein_coding"
38839,"Tgfbi","Tgfbi","","protein_coding"
38840,"Gm27698","Gm27698","","protein_coding"
38841,"Smad5","Smad5","","protein_coding"
38842,"Gm27301","Gm27301","","protein_coding"
38843,"Gm27834","Gm27834","","protein_coding"
38844,"Gm27271","Gm27271","","protein_coding"
38845,"RP24-267I21.3","RP24-267I21.3","","protein_coding"
38846,"Trpc7","Trpc7","","protein_coding"
38847,"Gm22777","Gm22777","","protein_coding"
38848,"RP23-59L9.1","RP23-59L9.1","","protein_coding"
38849,"RP23-59L9.2","RP23-59L9.2","","protein_coding"
38850,"Spock1","Spock1","","protein_coding"
38851,"Klhl3","Klhl3","","protein_coding"
38852,"Mir874","Mir874","","protein_coding"
38853,"Hnrnpa0","Hnrnpa0","","protein_coding"
38854,"RP23-180A14.1","RP23-180A14.1","","protein_coding"
38855,"RP23-180A14.2","RP23-180A14.2","","protein_coding"
38856,"Idnk","Idnk","","protein_coding"
38857,"Ubqln1","Ubqln1","","protein_coding"
38858,"RP23-180A14.5","RP23-180A14.5","","protein_coding"
38859,"RP23-180A14.6","RP23-180A14.6","","protein_coding"
38860,"RP23-180A14.8","RP23-180A14.8","","protein_coding"
38861,"Gkap1","Gkap1","","protein_coding"
38862,"RP24-194D17.4","RP24-194D17.4","","protein_coding"
38863,"Kif27","Kif27","","protein_coding"
38864,"Mir6369","Mir6369","","protein_coding"
38865,"Gm24284","Gm24284","","protein_coding"
38866,"RP24-194D17.3","RP24-194D17.3","","protein_coding"
38867,"Hnrnpk","Hnrnpk","","protein_coding"
38868,"Mir7-1","Mir7-1","","protein_coding"
38869,"Rmi1","Rmi1","","protein_coding"
38870,"RP24-375M13.2","RP24-375M13.2","","protein_coding"
38871,"Slc28a3","Slc28a3","","protein_coding"
38872,"RP24-375M13.3","RP24-375M13.3","","protein_coding"
38873,"RP24-173H15.1","RP24-173H15.1","","protein_coding"
38874,"RP24-196J17.4","RP24-196J17.4","","protein_coding"
38875,"RP24-196J17.2","RP24-196J17.2","","protein_coding"
38876,"RP24-196J17.1","RP24-196J17.1","","protein_coding"
38877,"RP24-196J17.3","RP24-196J17.3","","protein_coding"
38878,"Ntrk2","Ntrk2","","protein_coding"
38879,"RP23-467E1.1","RP23-467E1.1","","protein_coding"
38880,"RP23-467E1.3","RP23-467E1.3","","protein_coding"
38881,"RP24-406B22.2","RP24-406B22.2","","protein_coding"
38882,"RP24-406B22.3","RP24-406B22.3","","protein_coding"
38883,"RP23-123E17.6","RP23-123E17.6","","protein_coding"
38884,"RP23-123E17.3","RP23-123E17.3","","protein_coding"
38885,"RP23-123E17.1","RP23-123E17.1","","protein_coding"
38886,"RP23-123E17.5","RP23-123E17.5","","protein_coding"
38887,"RP23-123E17.4","RP23-123E17.4","","protein_coding"
38888,"RP24-245L7.2","RP24-245L7.2","","protein_coding"
38889,"RP24-245L7.5","RP24-245L7.5","","protein_coding"
38890,"RP24-245L7.4","RP24-245L7.4","","protein_coding"
38891,"RP24-245L7.3","RP24-245L7.3","","protein_coding"
38892,"Agtpbp1","Agtpbp1","","protein_coding"
38893,"RP24-406G8.1","RP24-406G8.1","","protein_coding"
38894,"Naa35","Naa35","","protein_coding"
38895,"RP23-137C6.6","RP23-137C6.6","","protein_coding"
38896,"Golm1","Golm1","","protein_coding"
38897,"RP23-137C6.9","RP23-137C6.9","","protein_coding"
38898,"RP23-137C6.8","RP23-137C6.8","","protein_coding"
38899,"Spata31d1a","Spata31d1a","","protein_coding"
38900,"Spata31d1b","Spata31d1b","","protein_coding"
38901,"Spata31d1d","Spata31d1d","","protein_coding"
38902,"RP23-137C6.13","RP23-137C6.13","","protein_coding"
38903,"RP23-137C6.12","RP23-137C6.12","","protein_coding"
38904,"RP23-137C6.4","RP23-137C6.4","","protein_coding"
38905,"Isca1","Isca1","","protein_coding"
38906,"RP23-137C6.16","RP23-137C6.16","","protein_coding"
38907,"Etohd2","Etohd2","","protein_coding"
38908,"Zcchc6","Zcchc6","","protein_coding"
38909,"RP23-423B11.2","RP23-423B11.2","","protein_coding"
38910,"RP23-423B11.3","RP23-423B11.3","","protein_coding"
38911,"RP23-423B11.4","RP23-423B11.4","","protein_coding"
38912,"RP23-423B11.6","RP23-423B11.6","","protein_coding"
38913,"RP23-423B11.5","RP23-423B11.5","","protein_coding"
38914,"RP23-368L6.1","RP23-368L6.1","","protein_coding"
38915,"RP23-368L6.3","RP23-368L6.3","","protein_coding"
38916,"RP23-368L6.2","RP23-368L6.2","","protein_coding"
38917,"Gas1","Gas1","","protein_coding"
38918,"RP24-441F24.2","RP24-441F24.2","","protein_coding"
38919,"RP24-108B4.2","RP24-108B4.2","","protein_coding"
38920,"Gm24999","Gm24999","","protein_coding"
38921,"RP24-108B4.3","RP24-108B4.3","","protein_coding"
38922,"RP23-150D4.1","RP23-150D4.1","","protein_coding"
38923,"RP23-43E21.2","RP23-43E21.2","","protein_coding"
38924,"RP23-43E21.1","RP23-43E21.1","","protein_coding"
38925,"Gm25000","Gm25000","","protein_coding"
38926,"Dapk1","Dapk1","","protein_coding"
38927,"RP23-463F22.3","RP23-463F22.3","","protein_coding"
38928,"RP23-463F22.1","RP23-463F22.1","","protein_coding"
38929,"RP23-105I10.2","RP23-105I10.2","","protein_coding"
38930,"RP23-105I10.4","RP23-105I10.4","","protein_coding"
38931,"Ctsll3","Ctsll3","","protein_coding"
38932,"RP23-105I10.5","RP23-105I10.5","","protein_coding"
38933,"RP23-105I10.9","RP23-105I10.9","","protein_coding"
38934,"RP23-105I10.6","RP23-105I10.6","","protein_coding"
38935,"Ctla2b","Ctla2b","","protein_coding"
38936,"RP23-105I10.8","RP23-105I10.8","","protein_coding"
38937,"Tpbpb","Tpbpb","","protein_coding"
38938,"Gm24594","Gm24594","","protein_coding"
38939,"Ctla2a","Ctla2a","","protein_coding"
38940,"Tpbpa","Tpbpa","","protein_coding"
38941,"RP24-308N16.3","RP24-308N16.3","","protein_coding"
38942,"RP24-308N16.5","RP24-308N16.5","","protein_coding"
38943,"Ctsj","Ctsj","","protein_coding"
38944,"Ctsq","Ctsq","","protein_coding"
38945,"RP23-473K23.2","RP23-473K23.2","","protein_coding"
38946,"Ctsr","Ctsr","","protein_coding"
38947,"Cts6","Cts6","","protein_coding"
38948,"Cts8","Cts8","","protein_coding"
38949,"RP24-327I15.2","RP24-327I15.2","","protein_coding"
38950,"RP24-327I15.3","RP24-327I15.3","","protein_coding"
38951,"RP23-413E24.3","RP23-413E24.3","","protein_coding"
38952,"Gm27704","Gm27704","","protein_coding"
38953,"Cts7","Cts7","","protein_coding"
38954,"RP23-105I10.10","RP23-105I10.10","","protein_coding"
38955,"RP23-413E24.1","RP23-413E24.1","","protein_coding"
38956,"RP24-343E1.2","RP24-343E1.2","","protein_coding"
38957,"RP24-343E1.1","RP24-343E1.1","","protein_coding"
38958,"Ctsm","Ctsm","","protein_coding"
38959,"RP24-343E1.4","RP24-343E1.4","","protein_coding"
38960,"Cts3","Cts3","","protein_coding"
38961,"RP23-142A12.2","RP23-142A12.2","","protein_coding"
38962,"RP23-142A12.1","RP23-142A12.1","","protein_coding"
38963,"RP23-142A12.4","RP23-142A12.4","","protein_coding"
38964,"RP23-142A12.3","RP23-142A12.3","","protein_coding"
38965,"RP23-142A12.5","RP23-142A12.5","","protein_coding"
38966,"RP23-191N15.2","RP23-191N15.2","","protein_coding"
38967,"RP24-231B8.2","RP24-231B8.2","","protein_coding"
38968,"Gm23739","Gm23739","","protein_coding"
38969,"RP23-291I2.1","RP23-291I2.1","","protein_coding"
38970,"Gm24193","Gm24193","","protein_coding"
38971,"RP23-291I2.2","RP23-291I2.2","","protein_coding"
38972,"RP24-231B8.4","RP24-231B8.4","","protein_coding"
38973,"RP24-231B8.3","RP24-231B8.3","","protein_coding"
38974,"Gm25649","Gm25649","","protein_coding"
38975,"RP24-231B8.5","RP24-231B8.5","","protein_coding"
38976,"RP23-191N15.3","RP23-191N15.3","","protein_coding"
38977,"RP24-231B8.6","RP24-231B8.6","","protein_coding"
38978,"RP24-231B8.7","RP24-231B8.7","","protein_coding"
38979,"Zfp808","Zfp808","","protein_coding"
38980,"Gm23713","Gm23713","","protein_coding"
38981,"Gm24539","Gm24539","","protein_coding"
38982,"RP23-403O8.1","RP23-403O8.1","","protein_coding"
38983,"RP23-156C20.3","RP23-156C20.3","","protein_coding"
38984,"RP23-156C20.4","RP23-156C20.4","","protein_coding"
38985,"RP23-156C20.2","RP23-156C20.2","","protein_coding"
38986,"RP23-156C20.1","RP23-156C20.1","","protein_coding"
38987,"Gm25933","Gm25933","","protein_coding"
38988,"Gm23855","Gm23855","","protein_coding"
38989,"RP23-156C20.5","RP23-156C20.5","","protein_coding"
38990,"RP24-231B8.8","RP24-231B8.8","","protein_coding"
38991,"RP23-156C20.6","RP23-156C20.6","","protein_coding"
38992,"RP23-216C6.3","RP23-216C6.3","","protein_coding"
38993,"RP23-403O8.2","RP23-403O8.2","","protein_coding"
38994,"Zfp935","Zfp935","","protein_coding"
38995,"RP23-403O8.5","RP23-403O8.5","","protein_coding"
38996,"Gm22256","Gm22256","","protein_coding"
38997,"Zfp934","Zfp934","","protein_coding"
38998,"RP24-231B8.9","RP24-231B8.9","","protein_coding"
38999,"Gm24095","Gm24095","","protein_coding"
39000,"Gm22615","Gm22615","","protein_coding"
39001,"RP23-26N21.1","RP23-26N21.1","","protein_coding"
39002,"Gm24020","Gm24020","","protein_coding"
39003,"RP23-26N21.2","RP23-26N21.2","","protein_coding"
39004,"RP23-204L16.4","RP23-204L16.4","","protein_coding"
39005,"Platr25","Platr25","","protein_coding"
39006,"RP23-216C6.4","RP23-216C6.4","","protein_coding"
39007,"RP23-204L16.5","RP23-204L16.5","","protein_coding"
39008,"Mir713","Mir713","","protein_coding"
39009,"RP23-216C6.2","RP23-216C6.2","","protein_coding"
